icon,name,rarity,value,description,monster
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Daora Shard,8,9750,A thick scale from Kushala Daora. The winters have made it strong and cold to the touch.,Kushala Daora
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Daora Fellwing,8,16000,"A curious wing that's strong as steel, but soft to the touch. Highly sought after material.",Kushala Daora
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Daora Hardhorn,8,18000,"A hard, ferocious horn that engulfs everything in a freezing wind on impact.",Kushala Daora
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Daora Lash,8,17500,"The durable tail of Kushala Daora. As strong as any storm, but flexible as well.",Kushala Daora
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Daora Hardclaw,8,13750,A robust claw one might mistake for steel. Enhances equipment capabilities.,Kushala Daora
https://static.wikia.nocookie.net/monsterhunter/images/7/75/MH4G-Ball_Icon_Purple.png,Lrg Elder Dragon Gem,9,18000,"A giant, ultra-rare stone that forms inside an Elder Dragon once in a millennium.",Kushala Daora
https://static.wikia.nocookie.net/monsterhunter/images/c/c6/MH4G-Hide_Icon_Purple.png,Chameleos Finehide,8,9500,Top-grade Chameleos hide. Its strange texture calms the soul of those who touch it.,Chameleos
https://static.wikia.nocookie.net/monsterhunter/images/7/7c/MH4G-Claw_Icon_Purple.png,Chameleos Hardhorn,8,22250,A super-hard horn that refracts light. A highly sought commodity.,Chameleos
https://static.wikia.nocookie.net/monsterhunter/images/7/7c/MH4G-Claw_Icon_Purple.png,Chameleos Hardclaw,8,23520,A tough Chameleos claw. Its slender sharpness and strength make it an exceptional weapon.,Chameleos
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Chameleos Fellwing,8,14620,"A top-grade Chameleos wing. The strong, firm frame makes it invaluable as material.",Chameleos
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Chameleos Lash,8,17620,"The tough, hard tail of Chameleos. The unique texture makes for excellent material.",Chameleos
https://static.wikia.nocookie.net/monsterhunter/images/7/75/MH4G-Ball_Icon_Purple.png,Lrg Elder Dragon Gem,9,18000,"A giant, ultra-rare stone that forms inside an Elder Dragon once in a millennium.",Chameleos
https://static.wikia.nocookie.net/monsterhunter/images/9/9c/FourthGen-Carapace_Icon_Red.png,Teostra Cortex,8,9000,Merely looking upon this heavy shell is enough to shatter the hearts of hardened warriors.,Teostra
https://static.wikia.nocookie.net/monsterhunter/images/8/8b/MH4G-Monster_Parts_Icon_Red.png,Teostra Lash,8,17750,The stone-hard tail of Teostra. A lash from this tail unleashes unimaginable explosions.,Teostra
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Teostra Hardhorn,8,22000,A majestic horn that commands all who gaze upon it to bend the knee.,Teostra
https://static.wikia.nocookie.net/monsterhunter/images/2/21/MH4G-Scale_Icon_Red.png,Flame Shard,8,9250,The highest quality scale from Teostra. Hunters can only dream of finding one.,Teostra
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Fire Dragon Hardclaw,8,13250,"A hard, fiery Teostra claw. It causes anything it scratches to burst into flames.",Teostra
https://static.wikia.nocookie.net/monsterhunter/images/7/75/MH4G-Ball_Icon_Purple.png,Lrg Elder Dragon Gem,9,18000,"A giant, ultra-rare stone that forms inside an Elder Dragon once in a millennium.",Teostra
https://static.wikia.nocookie.net/monsterhunter/images/f/f0/MH4G-Ore_Icon_Light_Blue.png,Great Wyvern Crystal,8,12900,A mysterious crystal of light and dark spirits. The owner is said to gain godlike powers.,Akantor
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Akantor Shard,8,10680,A splendid scale with a faint glow. Requires cooling after all that time in lava.,Akantor
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Carapace_Icon_Grey.png,Akantor Cortex,8,13950,Bulky plating with a faint glow. Deters most attacks and repels the rest.,Akantor
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Akantor Flail,8,20000,A barbed tail that razes the earth and knocks the fight right out of prey.,Akantor
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Akantor Shredtalon,8,14250,An earth-shredding claw that destroys anything caught in the Akantor's charge.,Akantor
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Akantor Greatfang,8,21250,One of a pair of towering fangs. The hard base makes it ideal equipment material.,Akantor
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Akantor Thickspike,8,23750,"A thick, sturdy shell spike believed to have evolved as defense against larger foes.",Akantor
https://static.wikia.nocookie.net/monsterhunter/images/8/81/MH4G-Mantle_Icon_Red.png,Conquest Sphere,9,30000,A gem said to grant dominion over everything under the sun. Courses with ambition.,Akantor
https://static.wikia.nocookie.net/monsterhunter/images/f/f0/MH4G-Ore_Icon_Light_Blue.png,Great Wyvern Crystal,8,12900,A mysterious crystal of light and dark spirits. The owner is said to gain godlike powers.,Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,Ukanlos Cortex,8,15250,The minerals encrusted in this cold-infused cortex make it surprisingly strong.,Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/3/3f/MH4G-Scale_Icon_White.png,Ukanlos Underscale+,8,11250,"A thick, sharp belly scale. Used to get around by cutting through the ice.",Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Ukanlos Flail,8,20000,"A giant, icy Ukanlos tail. One swipe makes the air scream and glaciers crack.",Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,Ukanlos Digger+,8,14250,An impossibly massive claw with ridges used to pull the monster onto the ice.,Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Ukanlos Shoveljaw+,8,23750,A prominent jaw that makes for a real spectacle when it smashes apart hunks of ice.,Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Ukanlos Strongfin,8,21250,"A giant, saw-like fin that runs along the Ukanlos's back. Cuts through all.",Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Mantle_Icon_White.png,Ukanlos Stone,9,30000,A legendary Ukanlos stone. Those who craft it rule the earth and seize the sky.,Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/1/1e/FourthGen-Carapace_Icon_Purple.png,Alatreon Pallium,8,10760,A miraculous plate impervious to all attacks. Legend says the bearer receives heaven's love.,Alatreon
https://static.wikia.nocookie.net/monsterhunter/images/a/aa/MH4G-Scale_Icon_Purple.png,Alatreon Mantle,8,16250,"The mantle of Alatreon is the stuff of legend, containing traces of every element within.",Alatreon
https://static.wikia.nocookie.net/monsterhunter/images/7/7c/MH4G-Claw_Icon_Purple.png,Alatreon Riptalon,8,22750,The mere sight of this deadly talon calls forth images of terrible weapons made from it.,Alatreon
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Alatreo Direwing,8,14400,This vile wing can cut through time and space to destroy the entire world...say the rumors.,Alatreon
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Alatreo Diretail,8,14580,"Is this a dream? ""Am I alive?"" Those who grasp this tail begin to harbor such doubts.",Alatreon
https://static.wikia.nocookie.net/monsterhunter/images/7/7c/MH4G-Claw_Icon_Purple.png,Skyswayer,9,16000,Part of an Alatreon's convoluted horns. The finest specimen known to exist.,Alatreon
https://static.wikia.nocookie.net/monsterhunter/images/f/f0/MH4G-Mantle_Icon_Blue.png,Azure Dragonsphire,9,40000,Legend says the discovery of this brilliant gem heralds the end of the world.,Alatreon
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,Amatsu Cortex,8,11000,"This black armor, forged by the storm for a malevolent god, is almost unmatched in strength.",Amatsu
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Amatsu Membrane,8,8800,"Legendary material that, when worn, can even allow the wearer to float for a short time.",Amatsu
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,Amatsu Hardhorn,8,22000,A horn carved from an Amatsu. It was grown in the midst of ferocious storms.,Amatsu
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,Amatsu Hardclaw,8,13200,The incredibly sharp claw of an Amatsu. Just seeing the claw inspires intense fear.,Amatsu
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Amatsu Stormtail,8,20900,The gorgeous tail of the Storm Dragon. Its dancing movements are said to call the storm.,Amatsu
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Amatsu Heavypleura,8,19800,A heavy chestplate whose light emits despair. The passion it inspires is particularly strong.,Amatsu
https://static.wikia.nocookie.net/monsterhunter/images/8/82/MH4G-Sac_Icon_White.png,Storm Vesicle Clump,8,10560,A particularly well-developed organ that stores enough water to wash away the world.,Amatsu
https://static.wikia.nocookie.net/monsterhunter/images/e/e5/MH4G-Mantle_Icon_Light_Blue.png,Heavenly Dragonsphire,9,30000,The root of the celestial gods' power. It grants their far-reaching vision.,Amatsu
https://static.wikia.nocookie.net/monsterhunter/images/2/21/MH4G-Scale_Icon_Red.png,Lao-Shan Shard,8,11250,The thick scale of Lao-Shan. Its hardness is on par with any wyvern cortex.,Lao-Shan Lung
https://static.wikia.nocookie.net/monsterhunter/images/9/9c/FourthGen-Carapace_Icon_Red.png,Lao-Shan Cortex,8,15250,An unbelievably heavy shell from Lao-Shan. The ages have made this shell immortal.,Lao-Shan Lung
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Lao-Shan Hardhorn,8,16000,Horn from a Lao-Shan Lung snout. Perfectly formed even without forging -- a true luxury item.,Lao-Shan Lung
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Lao-Shan Megaclaw,8,12960,A Lao-Shan Lung claw. So gigantic that even skilled artisans find themselves unable to work it.,Lao-Shan Lung
https://static.wikia.nocookie.net/monsterhunter/images/8/81/MH4G-Mantle_Icon_Red.png,Lao-Shan Mantle,9,30000,A legendary scale of Lao-Shan. Those who craft it rule the earth and seize the sky.,Lao-Shan Lung
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Fatalis Shard,8,13950,"A thick, jet-black scale that covers the body of Fatalis. Grows thick with age.",Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Carapace_Icon_Grey.png,Fatalis Cortex,8,10680,"Harder than a Fatalis shell, it's also known as Mediastinum.",Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Fatalis Hardhorn,8,19650,A horn of immense strength. The black glow of the horn gives off a strange attraction.,Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Fatalis Evil Eye,8,28000,An unusual aura surrounds the eye of Fatalis. Perhaps it's possessed...,Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Fatalis Fellwing,8,22500,"A wing hard as any metal, yet still very malleable. Only the most skilled can work with it.",Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/2/21/MH4G-Scale_Icon_Red.png,Crimson Fatalis Scale,8,13650,The scale of a Fatalis overcome with rage. Crimson fire hides a deep darkness.,Crimson Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/9/9c/FourthGen-Carapace_Icon_Red.png,Crimson Fatalis Shell,8,10680,The shell of a Fatalis overcome with rage. It shines an unforgiving crimson.,Crimson Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Crimson Fatalis Horn,8,19650,The horn of a Fatalis overcome with rage. It looks ready to tear down the sky.,Crimson Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/8/8b/MH4G-Monster_Parts_Icon_Red.png,Crimson Fatalis Wing,8,23750,The wing of a Fatalis overcome with rage. The air fears its crimson pulse.,Crimson Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/8/8b/MH4G-Monster_Parts_Icon_Red.png,Fatalis Devileye+,8,32500,The eye of a Fatalis overcome with rage. Its wicked gaze devours one's courage.,Crimson Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/3/3f/MH4G-Scale_Icon_White.png,Old Fatalis Shard,8,18130,A sparkling white scale of an ancient Fatalis. Its beauty can capture your heart.,White Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,Old Fatalis Cortex,8,17391,A sparkling white shell of an ancient Fatalis. Heavier and stronger than most parts.,White Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,Old Fatalis Hardhorn,8,25540,A sparkling white horn of an ancient Fatalis. Said to be lightning personified.,White Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Old Fatalis Fellwing,8,29250,A sparkling white wing of an ancient Fatalis. To gaze upon it is to know true oppression.,White Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/8/8b/MH4G-Monster_Parts_Icon_Red.png,Old Fatalis Souleye,8,33800,"A crimson eye, fierce and unforgiving, that gazes back with red, electric finality.",White Fatalis
https://static.wikia.nocookie.net/monsterhunter/images/f/ff/MH4G-Bone_Icon_White.png,Heavy Nakarkos Husk,8,13250,These bones have become impossibly hard after years of soaking in Nakarkos fluid.,Nakarkos
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,Nakarkos Hardshell,8,10250,The outer shell covering the Nakarkos. Its hardness makes truly top-class armor.,Nakarkos
https://static.wikia.nocookie.net/monsterhunter/images/f/ff/MH4G-Bone_Icon_White.png,Nakarkos Hardskull,8,7500,A hair-raisingly frightening skull. Said to induce fainting in those who gaze upon its horror.,Nakarkos
https://static.wikia.nocookie.net/monsterhunter/images/f/ff/MH4G-Bone_Icon_White.png,Nakarkos Hardvertebra,8,6000,The echoing sound of this bone brings madness to all who hear it. Valuable and easy to work with.,Nakarkos
https://static.wikia.nocookie.net/monsterhunter/images/1/14/FourthGen-Hide_Icon_Dark_Blue.png,Nakarkos Azurehide,8,10000,The beautiful blue hide of a Nakarkos. Both incredibly strong and highly-prized.,Nakarkos
https://static.wikia.nocookie.net/monsterhunter/images/a/ac/FourthGen-Carapace_Icon_Dark_Blue.png,Scary Nakarkos ArmBrce,8,14500,A keratinized brace from the oral arm of a Nakarkos. Stickier and harder than ever.,Nakarkos
https://static.wikia.nocookie.net/monsterhunter/images/f/ff/MH4G-Bone_Icon_White.png,Lrg Nakarkos Cuttlebone,8,15250,"A huge white bone found inside the body of a Nakarkos. Though called a bone, it's more of a shell.",Nakarkos
https://static.wikia.nocookie.net/monsterhunter/images/f/f0/MH4G-Mantle_Icon_Blue.png,Nakarkos SecretSoulOrb,9,30000,An extremely rare jewel formed inside a Nakarkos from the remains of its prey.,Nakarkos
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Medicine_Icon_Blue.png,Viscous Radiant Mucus,8,9600,Good quality Narkakos mucus. Keeps bone in good condition and can harden it too.,Nakarkos
https://static.wikia.nocookie.net/monsterhunter/images/3/3f/MH4G-Scale_Icon_White.png,Valstrax Scale+,6,1800,A high-quality Valstrax scale that can withstand movement at the speed of sound.,Valstrax
https://static.wikia.nocookie.net/monsterhunter/images/3/3f/MH4G-Scale_Icon_White.png,Valstrax Shard,8,5400,A faintly glittering silver Valstrax scale. Precious dragon scales like these were once used in rituals.,Valstrax
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,Valstrax Carapace,6,1650,A sturdy Valstrax outer shell. Not even impacts at the speed of sound can mar it.,Valstrax
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,Valstrax Cortex,8,4950,"A particularly hard shell inside Valstrax's outer shell. Light and strong, it's of the finest quality.",Valstrax
