name,armor_set_id,min_defense,max_defense,fire,ice,thunder,water,dragon,rarity,hunter_type,wearable_by,num_slots
Escadora Might XR,1086,130,168,0,0,0,0,-4,10,blademaster,both,1
Escadora Sheath XR,1086,130,168,0,0,0,0,-4,10,blademaster,both,1
Fatalis Crimsonhead,1087,138,176,4,-2,1,0,-4,10,blademaster,both,1
Fatalis Crimsonhide,1087,138,176,4,-2,1,0,-4,10,blademaster,both,1
Fatalis Crimsonclaws,1087,138,176,4,-2,1,0,-4,10,blademaster,both,3
Fatalis Crimsonbarbs,1087,138,176,4,-2,1,0,-4,10,blademaster,both,0
Fatalis Crimsonfeet,1087,138,176,4,-2,1,0,-4,10,blademaster,both,1
GX Fatalis Crimsonhead,1088,132,170,4,-2,1,0,-4,10,blademaster,both,1
GX Fatalis Crimsonhide,1088,132,170,4,-2,1,0,-4,10,blademaster,both,1
GX Fatalis Crimsonclaws,1088,132,170,4,-2,1,0,-4,10,blademaster,both,3
GX Fatalis Crimsonbarbs,1088,132,170,4,-2,1,0,-4,10,blademaster,both,1
GX Fatalis Crimsonfeet,1088,132,170,4,-2,1,0,-4,10,blademaster,both,2
Fatalis Crimsonhead XR,1089,134,172,4,-2,1,0,-4,10,blademaster,both,0
Fatalis Crimsonhide XR,1089,134,172,4,-2,1,0,-4,10,blademaster,both,0
Fatalis Crimsonclaws XR,1089,134,172,4,-2,1,0,-4,10,blademaster,both,1
Fatalis Crimsonbarbs XR,1089,134,172,4,-2,1,0,-4,10,blademaster,both,1
Fatalis Crimsonfeet XR,1089,134,172,4,-2,1,0,-4,10,blademaster,both,1
Old Fatalis Head,1090,136,174,-2,0,4,1,-4,10,blademaster,both,1
Old Fatalis Hide,1090,136,174,-2,0,4,1,-4,10,blademaster,both,1
Old Fatalis Claw,1090,136,174,-2,0,4,1,-4,10,blademaster,both,1
Old Fatalis Spine,1090,136,174,-2,0,4,1,-4,10,blademaster,both,0
Old Fatalis Feet,1090,136,174,-2,0,4,1,-4,10,blademaster,both,0
GX Old Fatalis Head,1091,140,178,-2,0,4,1,-4,10,blademaster,both,1
GX Old Fatalis Hide,1091,140,178,-2,0,4,1,-4,10,blademaster,both,1
GX Old Fatalis Claw,1091,140,178,-2,0,4,1,-4,10,blademaster,both,3
GX Old Fatalis Spine,1091,140,178,-2,0,4,1,-4,10,blademaster,both,1
GX Old Fatalis Feet,1091,140,178,-2,0,4,1,-4,10,blademaster,both,1
Garo Helm,1092,132,170,5,1,1,1,1,10,blademaster,both,1
Garo Plate,1092,132,170,5,1,1,1,1,10,blademaster,both,0
Garo Gauntlets,1092,132,170,5,1,1,1,1,10,blademaster,both,1
Garo Tassets,1092,132,170,5,1,1,1,1,10,blademaster,both,1
Garo Guards,1092,132,170,5,1,1,1,1,10,blademaster,both,1
Hylian Hair Tie,1093,134,172,0,0,0,0,0,10,blademaster,both,0
Blue Tunic,1093,134,172,0,0,0,0,0,10,blademaster,both,0
Hylian Bracers,1093,134,172,0,0,0,0,0,10,blademaster,both,0
Hylian Belt,1093,134,172,0,0,0,0,0,10,blademaster,both,0
Hylian Footwear,1093,134,172,0,0,0,0,0,10,blademaster,both,0
Kushala Snarl X,1093,79,103,-1,5,-2,2,-3,10,gunner,both,0
Kushala Vise X,1093,79,103,-1,5,-2,2,-3,10,gunner,both,1
Kushala Embrace X,1093,79,103,-1,5,-2,2,-3,10,gunner,both,2
Kushala Wind Wrap X,1093,79,103,-1,5,-2,2,-3,10,gunner,both,2
Kushala Shank X,1093,79,103,-1,5,-2,2,-3,10,gunner,both,1
Kushala Snarl GX,1094,80,104,-1,5,-2,2,-3,10,gunner,both,1
Kushala Vise GX,1094,80,104,-1,5,-2,2,-3,10,gunner,both,1
Kushala Embrace GX,1094,80,104,-1,5,-2,2,-3,10,gunner,both,1
Kushala Wind Wrap GX,1094,80,104,-1,5,-2,2,-3,10,gunner,both,1
Kushala Shank GX,1094,80,104,-1,5,-2,2,-3,10,gunner,both,2
Kushala Snarl XR,1095,75,99,-1,5,-2,2,-3,10,gunner,both,1
Kushala Vise XR,1095,75,99,-1,5,-2,2,-3,10,gunner,both,1
Kushala Embrace XR,1095,75,99,-1,5,-2,2,-3,10,gunner,both,1
Kushala Wind Wrap XR,1095,75,99,-1,5,-2,2,-3,10,gunner,both,1
Kushala Shank XR,1095,75,99,-1,5,-2,2,-3,10,gunner,both,1
Grand Cham Hat,1096,74,98,-4,2,0,1,-3,10,gunner,both,2
Grand Cham Camise,1096,74,98,-4,2,0,1,-3,10,gunner,both,1
Grand Cham Sleeves,1096,74,98,-4,2,0,1,-3,10,gunner,both,1
Grand Cham Coat,1096,74,98,-4,2,0,1,-3,10,gunner,both,2
Grand Cham Trousers,1096,74,98,-4,2,0,1,-3,10,gunner,both,0
Cham Hat GX,1097,76,100,-4,2,0,1,-3,10,gunner,both,1
Cham Camise GX,1097,76,100,-4,2,0,1,-3,10,gunner,both,0
Cham Sleeves GX,1097,76,100,-4,2,0,1,-3,10,gunner,both,1
Cham Coat GX,1097,76,100,-4,2,0,1,-3,10,gunner,both,0
Cham Trousers GX,1097,76,100,-4,2,0,1,-3,10,gunner,both,1
Kaiser Mask X,1098,76,100,4,-1,1,-3,-3,10,gunner,both,0
Kaiser Vest X,1098,76,100,4,-1,1,-3,-3,10,gunner,both,0
Kaiser Guards X,1098,76,100,4,-1,1,-3,-3,10,gunner,both,1
Kaiser Coat X,1098,76,100,4,-1,1,-3,-3,10,gunner,both,0
Kaiser Leggings X,1098,76,100,4,-1,1,-3,-3,10,gunner,both,1
Kaiser Mask GX,1099,79,103,4,-1,1,-3,-3,10,gunner,both,1
Kaiser Vest GX,1099,79,103,4,-1,1,-3,-3,10,gunner,both,0
Kaiser Guards GX,1099,79,103,4,-1,1,-3,-3,10,gunner,both,1
Kaiser Coat GX,1099,79,103,4,-1,1,-3,-3,10,gunner,both,1
Kaiser Leggings GX,1099,79,103,4,-1,1,-3,-3,10,gunner,both,1
Silver Solcap Z,1100,78,102,2,0,-4,-5,4,10,gunner,both,2
Silver Solvest Z,1100,78,102,2,0,-4,-5,4,10,gunner,both,0
Silver Solguards Z,1100,78,102,2,0,-4,-5,4,10,gunner,both,2
Silver Solcoat Z,1100,78,102,2,0,-4,-5,4,10,gunner,both,2
Silver Solleggings Z,1100,78,102,2,0,-4,-5,4,10,gunner,both,1
GX Silver Solcap,1101,79,103,2,0,-4,-5,4,10,gunner,both,0
GX Silver Solvest,1101,79,103,2,0,-4,-5,4,10,gunner,both,1
GX Silver Solguards,1101,79,103,2,0,-4,-5,4,10,gunner,both,1
GX Silver Solcoat,1101,79,103,2,0,-4,-5,4,10,gunner,both,0
GX Silver Solleggings,1101,79,103,2,0,-4,-5,4,10,gunner,both,1
Silver Solcap XR,1102,75,99,2,0,-4,-5,4,10,gunner,both,0
Silver Solvest XR,1102,75,99,2,0,-4,-5,4,10,gunner,both,1
Silver Solguards XR,1102,75,99,2,0,-4,-5,4,10,gunner,both,1
Silver Solcoat XR,1102,75,99,2,0,-4,-5,4,10,gunner,both,0
Silver Solleggings XR,1102,75,99,2,0,-4,-5,4,10,gunner,both,0
Golden Lunecap Z,1103,75,99,2,0,-5,-4,4,10,gunner,both,1
Golden Lunevest Z,1103,75,99,2,0,-5,-4,4,10,gunner,both,0
Golden Luneguards Z,1103,75,99,2,0,-5,-4,4,10,gunner,both,1
Golden Lunecoat Z,1103,75,99,2,0,-5,-4,4,10,gunner,both,1
Golden Luneleggings Z,1103,75,99,2,0,-5,-4,4,10,gunner,both,0
GX Golden Lunecap,1104,78,102,2,0,-5,-4,4,10,gunner,both,0
GX Golden Lunevest,1104,78,102,2,0,-5,-4,4,10,gunner,both,0
GX Golden Luneguards,1104,78,102,2,0,-5,-4,4,10,gunner,both,0
GX Golden Lunecoat,1104,78,102,2,0,-5,-4,4,10,gunner,both,0
GX Gold Luneleggings,1104,78,102,2,0,-5,-4,4,10,gunner,both,0
Grand Crusher Mask,1105,78,102,2,-5,3,1,2,10,gunner,both,0
Grand Crusher Garb,1105,78,102,2,-5,3,1,2,10,gunner,both,2
Grand Crusher Braces,1105,78,102,2,-5,3,1,2,10,gunner,both,0
Grand Crusher Belt,1105,78,102,2,-5,3,1,2,10,gunner,both,1
Grand Mind Crusher Tabi,1105,78,102,2,-5,3,1,2,10,gunner,both,2
Esurient Cap Z,1106,79,103,-2,-2,-4,-2,-2,10,gunner,both,2
Esurient Vest Z,1106,79,103,-2,-2,-4,-2,-2,10,gunner,both,2
Esurient Guards Z,1106,79,103,-2,-2,-4,-2,-2,10,gunner,both,2
Esurient Coat Z,1106,79,103,-2,-2,-4,-2,-2,10,gunner,both,1
Esurient Leggings Z,1106,79,103,-2,-2,-4,-2,-2,10,gunner,both,2
Esurient Cap XR,1107,76,100,-2,-2,-4,-2,-2,10,gunner,both,3
Esurient Vest XR,1107,76,100,-2,-2,-4,-2,-2,10,gunner,both,3
Esurient Guards XR,1107,76,100,-2,-2,-4,-2,-2,10,gunner,both,3
Esurient Coat XR,1107,76,100,-2,-2,-4,-2,-2,10,gunner,both,3
Esurient Leggings XR,1107,76,100,-2,-2,-4,-2,-2,10,gunner,both,3
Brachydium Cap,1108,80,104,5,-2,0,-1,0,10,gunner,both,2
Brachydium Vest,1108,80,104,5,-2,0,-1,0,10,gunner,both,1
Brachydium Guards,1108,80,104,5,-2,0,-1,0,10,gunner,both,2
Brachydium Coat,1108,80,104,5,-2,0,-1,0,10,gunner,both,2
Brachydium Leggings,1108,80,104,5,-2,0,-1,0,10,gunner,both,1
Genesis Headpiece,1109,72,96,-1,2,0,2,-2,10,gunner,male,1
Genesis Torso,1109,72,96,-1,2,0,2,-2,10,gunner,male,1
Genesis Gauntlets,1109,72,96,-1,2,0,2,-2,10,gunner,male,1
Genesis Tassets,1109,72,96,-1,2,0,2,-2,10,gunner,male,1
Genesis Pants,1109,72,96,-1,2,0,2,-2,10,gunner,male,1
Glyph Crown,1110,72,96,-1,2,0,2,-2,10,gunner,female,1
Glyph Chest,1110,72,96,-1,2,0,2,-2,10,gunner,female,1
Glyph Gauntlets,1110,72,96,-1,2,0,2,-2,10,gunner,female,1
Glyph Tassets,1110,72,96,-1,2,0,2,-2,10,gunner,female,1
Glyph Hakama,1110,72,96,-1,2,0,2,-2,10,gunner,female,1
Genesis Headpiece GX,1111,73,97,-1,2,0,2,-2,10,gunner,male,2
Genesis Torso GX,1111,73,97,-1,2,0,2,-2,10,gunner,male,0
Genesis Gauntlets GX,1111,73,97,-1,2,0,2,-2,10,gunner,male,0
Genesis Tassets GX,1111,73,97,-1,2,0,2,-2,10,gunner,male,1
Genesis Pants GX,1111,73,97,-1,2,0,2,-2,10,gunner,male,0
Glyph Crown GX,1112,73,97,-1,2,0,2,-2,10,gunner,female,2
Glyph Chest GX,1112,73,97,-1,2,0,2,-2,10,gunner,female,0
Glyph Gauntlets GX,1112,73,97,-1,2,0,2,-2,10,gunner,female,0
Glyph Tassets GX,1112,73,97,-1,2,0,2,-2,10,gunner,female,1
Glyph Hakama GX,1112,73,97,-1,2,0,2,-2,10,gunner,female,0
Genesis Headpiece XR,1113,69,93,-1,2,0,2,-2,10,gunner,male,0
Genesis Torso XR,1113,69,93,-1,2,0,2,-2,10,gunner,male,1
Genesis Gauntlets XR,1113,69,93,-1,2,0,2,-2,10,gunner,male,1
Genesis Tassets XR,1113,69,93,-1,2,0,2,-2,10,gunner,male,1
Genesis Pants XR,1113,69,93,-1,2,0,2,-2,10,gunner,male,0
Glyph Crown XR,1114,69,93,-1,2,0,2,-2,10,gunner,female,0
Glyph Chest XR,1114,69,93,-1,2,0,2,-2,10,gunner,female,1
Glyph Gauntlets XR,1114,69,93,-1,2,0,2,-2,10,gunner,female,1
Glyph Tassets XR,1114,69,93,-1,2,0,2,-2,10,gunner,female,1
Glyph Hakama XR,1114,69,93,-1,2,0,2,-2,10,gunner,female,0
Genesis Headpiece R,1115,78,102,-1,2,0,2,-2,10,gunner,male,1
Genesis Torso R,1115,78,102,-1,2,0,2,-2,10,gunner,male,1
Genesis Gauntlets R,1115,78,102,-1,2,0,2,-2,10,gunner,male,0
Genesis Tassets R,1115,78,102,-1,2,0,2,-2,10,gunner,male,0
Genesis Pants R,1115,78,102,-1,2,0,2,-2,10,gunner,male,1
Glyph Crown R,1116,78,102,-1,2,0,2,-2,10,gunner,female,1
Glyph Chest R,1116,78,102,-1,2,0,2,-2,10,gunner,female,1
Glyph Gauntlets R,1116,78,102,-1,2,0,2,-2,10,gunner,female,0
Glyph Tassets R,1116,78,102,-1,2,0,2,-2,10,gunner,female,0
Glyph Hakama R,1116,78,102,-1,2,0,2,-2,10,gunner,female,1
Akantor Fangs X,1117,80,104,4,2,-3,0,-4,10,gunner,both,0
Akantor Plate X,1117,80,104,4,2,-3,0,-4,10,gunner,both,1
Akantor Gauntlets X,1117,80,104,4,2,-3,0,-4,10,gunner,both,0
Akantor Sash X,1117,80,104,4,2,-3,0,-4,10,gunner,both,1
Akantor Boots X,1117,80,104,4,2,-3,0,-4,10,gunner,both,1
Akantor Fangs XR,1118,76,100,4,2,-3,0,-4,10,gunner,both,1
Akantor Plate XR,1118,76,100,4,2,-3,0,-4,10,gunner,both,0
Akantor Gauntlets XR,1118,76,100,4,2,-3,0,-4,10,gunner,both,1
Akantor Sash XR,1118,76,100,4,2,-3,0,-4,10,gunner,both,1
Akantor Boots XR,1118,76,100,4,2,-3,0,-4,10,gunner,both,2
Ukanlos Fangs X,1119,81,105,-4,4,-3,0,-2,10,gunner,both,1
Ukanlos Plate X,1119,81,105,-4,4,-3,0,-2,10,gunner,both,0
Ukanlos Gauntlets X,1119,81,105,-4,4,-3,0,-2,10,gunner,both,0
Ukanlos Sash X,1119,81,105,-4,4,-3,0,-2,10,gunner,both,1
Ukanlos Boots X,1119,81,105,-4,4,-3,0,-2,10,gunner,both,1
Grand Welkin Crown,1120,79,103,-3,0,0,5,-5,10,gunner,both,1
Grand Welkin Robe,1120,79,103,-3,0,0,5,-5,10,gunner,both,1
Grand Welkin Sleeves,1120,79,103,-3,0,0,5,-5,10,gunner,both,1
Grand Welkin Obi,1120,79,103,-3,0,0,5,-5,10,gunner,both,0
Grand Welkin Hakama,1120,79,103,-3,0,0,5,-5,10,gunner,both,1
Welkin Crown XR,1121,76,100,-3,0,0,5,-5,10,gunner,both,1
Welkin Robe XR,1121,76,100,-3,0,0,5,-5,10,gunner,both,0
Welkin Sleeves XR,1121,76,100,-3,0,0,5,-5,10,gunner,both,1
Welkin Obi XR,1121,76,100,-3,0,0,5,-5,10,gunner,both,1
Welkin Hakama XR,1121,76,100,-3,0,0,5,-5,10,gunner,both,0
Grand Decayed Skull,1122,75,99,-1,-1,-1,-1,-1,10,gunner,both,2
Grand Decayed Sternum,1122,75,99,-1,-1,-1,-1,-1,10,gunner,both,1
Grand Decayed Humerus,1122,75,99,-1,-1,-1,-1,-1,10,gunner,both,1
Grand Decayed Hipbone,1122,75,99,-1,-1,-1,-1,-1,10,gunner,both,2
Grand Decayed Femur,1122,75,99,-1,-1,-1,-1,-1,10,gunner,both,1
Astral Mask X,1123,79,103,0,1,1,2,-3,10,gunner,both,1
Astral Vest X,1123,79,103,0,1,1,2,-3,10,gunner,both,1
Astral Guards X,1123,79,103,0,1,1,2,-3,10,gunner,both,1
Astral Coat X,1123,79,103,0,1,1,2,-3,10,gunner,both,1
Astral Feet X,1123,79,103,0,1,1,2,-3,10,gunner,both,1
Neset Hat,1124,80,104,3,0,-2,-1,2,10,gunner,both,2
Neset Vest,1124,80,104,3,0,-2,-1,2,10,gunner,both,2
Neset Brachia,1124,80,104,3,0,-2,-1,2,10,gunner,both,3
Neset Elytra,1124,80,104,3,0,-2,-1,2,10,gunner,both,2
Neset Feet,1124,80,104,3,0,-2,-1,2,10,gunner,both,3
Dragonface,1125,80,104,-1,0,3,3,-4,10,gunner,both,2
Dragonskin,1125,80,104,-1,0,3,3,-4,10,gunner,both,1
Dragonfists,1125,80,104,-1,0,3,3,-4,10,gunner,both,2
Dragonsheath,1125,80,104,-1,0,3,3,-4,10,gunner,both,1
Dragonlegs,1125,80,104,-1,0,3,3,-4,10,gunner,both,2
Escadora Sagesse X,1126,81,105,0,0,0,0,-4,10,gunner,both,0
Escadora Seele X,1126,81,105,0,0,0,0,-4,10,gunner,both,0
Escadora Arma X,1126,81,105,0,0,0,0,-4,10,gunner,both,0
Escadora Force X,1126,81,105,0,0,0,0,-4,10,gunner,both,0
Escadora Scala X,1126,81,105,0,0,0,0,-4,10,gunner,both,0
Escadora Sagesse XR,1127,78,102,0,0,0,0,-4,10,gunner,both,1
Escadora Seele XR,1127,78,102,0,0,0,0,-4,10,gunner,both,2
Escadora Arma XR,1127,78,102,0,0,0,0,-4,10,gunner,both,2
Escadora Force XR,1127,78,102,0,0,0,0,-4,10,gunner,both,1
Escadora Scala XR,1127,78,102,0,0,0,0,-4,10,gunner,both,1
Fatalis Crimsonface,1128,82,106,5,-2,1,0,-4,10,gunner,both,2
Fatalis Crimsonskin,1128,82,106,5,-2,1,0,-4,10,gunner,both,1
Fatalis Crimsonfists,1128,82,106,5,-2,1,0,-4,10,gunner,both,3
Fatalis Crimsonscale,1128,82,106,5,-2,1,0,-4,10,gunner,both,1
Fatalis Crimsonlegs,1128,82,106,5,-2,1,0,-4,10,gunner,both,2
GX Fatalis Crimsonface,1129,79,103,5,-2,1,0,-4,10,gunner,both,1
GX Fatalis Crimsonskin,1129,79,103,5,-2,1,0,-4,10,gunner,both,1
GX Fatalis Crimsonfists,1129,79,103,5,-2,1,0,-4,10,gunner,both,3
GX Fatalis Crimsonscale,1129,79,103,5,-2,1,0,-4,10,gunner,both,1
GX Fatalis Crimsonlegs,1129,79,103,5,-2,1,0,-4,10,gunner,both,2
Fatalis Crimsonface XR,1130,80,104,5,-2,1,0,-4,10,gunner,both,0
Fatalis Crimsonskin XR,1130,80,104,5,-2,1,0,-4,10,gunner,both,0
Fatalis Crimsonfists XR,1130,80,104,5,-2,1,0,-4,10,gunner,both,1
Fatalis Crimsonscale XR,1130,80,104,5,-2,1,0,-4,10,gunner,both,1
Fatalis Crimsonlegs XR,1130,80,104,5,-2,1,0,-4,10,gunner,both,1
Old Fatalis Face,1131,81,105,-2,0,5,1,-4,10,gunner,both,1
Old Fatalis Skin,1131,81,105,-2,0,5,1,-4,10,gunner,both,1
Old Fatalis Fist,1131,81,105,-2,0,5,1,-4,10,gunner,both,1
Old Fatalis Scale,1131,81,105,-2,0,5,1,-4,10,gunner,both,0
Old Fatalis Legs,1131,81,105,-2,0,5,1,-4,10,gunner,both,0
GX Old Fatalis Face,1132,84,108,-2,0,5,1,-4,10,gunner,both,1
GX Old Fatalis Skin,1132,84,108,-2,0,5,1,-4,10,gunner,both,1
GX Old Fatalis Fist,1132,84,108,-2,0,5,1,-4,10,gunner,both,3
GX Old Fatalis Scale,1132,84,108,-2,0,5,1,-4,10,gunner,both,1
GX Old Fatalis Legs,1132,84,108,-2,0,5,1,-4,10,gunner,both,1
Garo Head,1133,79,103,5,1,1,1,1,10,gunner,both,1
Garo Mail,1133,79,103,5,1,1,1,1,10,gunner,both,0
Garo Vambraces,1133,79,103,5,1,1,1,1,10,gunner,both,1
Garo Belt,1133,79,103,5,1,1,1,1,10,gunner,both,1
Garo Greaves,1133,79,103,5,1,1,1,1,10,gunner,both,1
Hylian Hood,1134,80,104,0,0,0,0,0,10,gunner,both,0
Blue Jerkin,1134,80,104,0,0,0,0,0,10,gunner,both,0
Hylian Gloves,1134,80,104,0,0,0,0,0,10,gunner,both,0
Hylian Bandolier,1134,80,104,0,0,0,0,0,10,gunner,both,0
Hylian Boots,1134,80,104,0,0,0,0,0,10,gunner,both,0
Redhelm Helm,1134,26,158,-2,-1,1,2,0,11,blademaster,both,0
Redhelm Mail,1134,26,158,-2,-1,1,2,0,11,blademaster,both,0
Redhelm Vambraces,1134,26,158,-2,-1,1,2,0,11,blademaster,both,0
Redhelm Faulds,1134,26,158,-2,-1,1,2,0,11,blademaster,both,0
Redhelm Greaves,1134,26,158,-2,-1,1,2,0,11,blademaster,both,0
Snowbaron Helm,1135,22,154,-4,4,-2,3,0,11,blademaster,both,0
Snowbaron Mail,1135,22,154,-4,4,-2,3,0,11,blademaster,both,0
Snowbaron Vambraces,1135,22,154,-4,4,-2,3,0,11,blademaster,both,0
Snowbaron Faulds,1135,22,154,-4,4,-2,3,0,11,blademaster,both,0
Snowbaron Greaves,1135,22,154,-4,4,-2,3,0,11,blademaster,both,0
Stonefist Helm,1136,30,162,0,0,-4,4,0,11,blademaster,both,0
Stonefist Mail,1136,30,162,0,0,-4,4,0,11,blademaster,both,0
Stonefist Vambraces,1136,30,162,0,0,-4,4,0,11,blademaster,both,0
Stonefist Faulds,1136,30,162,0,0,-4,4,0,11,blademaster,both,0
Stonefist Greaves,1136,30,162,0,0,-4,4,0,11,blademaster,both,0
Dreadqueen Helm,1137,30,162,4,0,-1,0,-3,11,blademaster,both,0
Dreadqueen Mail,1137,30,162,4,0,-1,0,-3,11,blademaster,both,0
Dreadqueen Braces,1137,30,162,4,0,-1,0,-3,11,blademaster,both,0
Dreadqueen Faulds,1137,30,162,4,0,-1,0,-3,11,blademaster,both,0
Dreadqueen Greaves,1137,30,162,4,0,-1,0,-3,11,blademaster,both,0
Drilltusk Helm,1138,52,160,3,0,-2,-3,0,11,blademaster,both,0
Drilltusk Mail,1138,52,160,3,0,-2,-3,0,11,blademaster,both,0
Drilltusk Braces,1138,52,160,3,0,-2,-3,0,11,blademaster,both,0
Drilltusk Faulds,1138,52,160,3,0,-2,-3,0,11,blademaster,both,0
Drilltusk Greaves,1138,52,160,3,0,-2,-3,0,11,blademaster,both,0
Silverwind Helm,1139,44,152,-2,0,-3,1,0,11,blademaster,both,0
Silverwind Mail,1139,44,152,-2,0,-3,1,0,11,blademaster,both,0
Silverwind Braces,1139,44,152,-2,0,-3,1,0,11,blademaster,both,0
Silverwind Faulds,1139,44,152,-2,0,-3,1,0,11,blademaster,both,0
Silverwind Greaves,1139,44,152,-2,0,-3,1,0,11,blademaster,both,0
Crystalbeard Helm,1140,70,178,4,1,1,-4,-2,11,blademaster,both,0
Crystalbeard Mail,1140,70,178,4,1,1,-4,-2,11,blademaster,both,0
Crystalbeard Braces,1140,70,178,4,1,1,-4,-2,11,blademaster,both,0
Crystalbeard Faulds,1140,70,178,4,1,1,-4,-2,11,blademaster,both,0
Crystalbeard Greaves,1140,70,178,4,1,1,-4,-2,11,blademaster,both,0
Deadeye Helm,1141,66,174,2,-2,2,-4,0,11,blademaster,both,0
Deadeye Mail,1141,66,174,2,-2,2,-4,0,11,blademaster,both,0
Deadeye Vambraces,1141,66,174,2,-2,2,-4,0,11,blademaster,both,0
Deadeye Faulds,1141,66,174,2,-2,2,-4,0,11,blademaster,both,0
Deadeye Greaves,1141,66,174,2,-2,2,-4,0,11,blademaster,both,0
Dreadking Helm,1142,68,168,5,0,-2,0,-3,11,blademaster,both,0
Dreadking Mail,1142,68,168,5,0,-2,0,-3,11,blademaster,both,0
Dreadking Braces,1142,68,168,5,0,-2,0,-3,11,blademaster,both,0
Dreadking Faulds,1142,68,168,5,0,-2,0,-3,11,blademaster,both,0
Dreadking Greaves,1142,68,168,5,0,-2,0,-3,11,blademaster,both,0
Thunderlord Helm,1143,68,176,0,-3,4,0,1,11,blademaster,both,0
Thunderlord Mail,1143,68,176,0,-3,4,0,1,11,blademaster,both,0
Thunderlord Braces,1143,68,176,0,-3,4,0,1,11,blademaster,both,0
Thunderlord Faulds,1143,68,176,0,-3,4,0,1,11,blademaster,both,0
Thunderlord Greaves,1143,68,176,0,-3,4,0,1,11,blademaster,both,0
Grimclaw Helm,1144,70,178,2,1,-4,1,-2,11,blademaster,both,0
Grimclaw Mail,1144,70,178,2,1,-4,1,-2,11,blademaster,both,0
Grimclaw Braces,1144,70,178,2,1,-4,1,-2,11,blademaster,both,0
Grimclaw Faulds,1144,70,178,2,1,-4,1,-2,11,blademaster,both,0
Grimclaw Greaves,1144,70,178,2,1,-4,1,-2,11,blademaster,both,0
Hellblade Helm,1145,70,178,4,-2,1,-3,0,11,blademaster,both,0
Hellblade Mail,1145,70,178,4,-2,1,-3,0,11,blademaster,both,0
Hellblade Braces,1145,70,178,4,-2,1,-3,0,11,blademaster,both,0
Hellblade Faulds,1145,70,178,4,-2,1,-3,0,11,blademaster,both,0
Hellblade Greaves,1145,70,178,4,-2,1,-3,0,11,blademaster,both,0
Nightcloak Helm,1146,106,156,-2,1,1,-3,1,11,blademaster,both,0
Nightcloak Mail,1146,106,156,-2,1,1,-3,1,11,blademaster,both,0
Nightcloak Vambraces,1146,106,156,-2,1,1,-3,1,11,blademaster,both,0
Nightcloak Faulds,1146,106,156,-2,1,1,-3,1,11,blademaster,both,0
Nightcloak Greaves,1146,106,156,-2,1,1,-3,1,11,blademaster,both,0
Rustrazor Helm,1147,110,160,1,-1,-2,3,0,11,blademaster,both,0
Rustrazor Mail,1147,110,160,1,-1,-2,3,0,11,blademaster,both,0
Rustrazor Vambraces,1147,110,160,1,-1,-2,3,0,11,blademaster,both,0
Rustrazor Faulds,1147,110,160,1,-1,-2,3,0,11,blademaster,both,0
Rustrazor Greaves,1147,110,160,1,-1,-2,3,0,11,blademaster,both,0
Soulseer Helm,1148,116,174,0,1,-3,3,-2,11,blademaster,both,0
Soulseer Mail,1148,116,174,0,1,-3,3,-2,11,blademaster,both,0
Soulseer Vambraces,1148,116,174,0,1,-3,3,-2,11,blademaster,both,0
Soulseer Faulds,1148,116,174,0,1,-3,3,-2,11,blademaster,both,0
Soulseer Greaves,1148,116,174,0,1,-3,3,-2,11,blademaster,both,0
Boltreaver Helm,1149,118,176,-1,-3,3,-1,2,11,blademaster,both,0
Boltreaver Mail,1149,118,176,-1,-3,3,-1,2,11,blademaster,both,0
Boltreaver Vambraces,1149,118,176,-1,-3,3,-1,2,11,blademaster,both,0
Boltreaver Faulds,1149,118,176,-1,-3,3,-1,2,11,blademaster,both,0
Boltreaver Greaves,1149,118,176,-1,-3,3,-1,2,11,blademaster,both,0
Elderfrost Helm,1150,122,180,-3,3,-2,2,2,11,blademaster,both,0
Elderfrost Mail,1150,122,180,-3,3,-2,2,2,11,blademaster,both,0
Elderfrost Vambraces,1150,122,180,-3,3,-2,2,2,11,blademaster,both,0
Elderfrost Faulds,1150,122,180,-3,3,-2,2,2,11,blademaster,both,0
Elderfrost Greaves,1150,122,180,-3,3,-2,2,2,11,blademaster,both,0
Bloodbath Helm,1151,122,180,4,-1,-1,-3,-1,11,blademaster,both,0
Bloodbath Mail,1151,122,180,4,-1,-1,-3,-1,11,blademaster,both,0
Bloodbath Vambraces,1151,122,180,4,-1,-1,-3,-1,11,blademaster,both,0
Bloodbath Faulds,1151,122,180,4,-1,-1,-3,-1,11,blademaster,both,0
Bloodbath Greaves,1151,122,180,4,-1,-1,-3,-1,11,blademaster,both,0
Redhelm Cap,1151,13,95,-2,-1,1,3,0,11,gunner,both,0
Redhelm Vest,1151,13,95,-2,-1,1,3,0,11,gunner,both,0
Redhelm Guards,1151,13,95,-2,-1,1,3,0,11,gunner,both,0
Redhelm Coat,1151,13,95,-2,-1,1,3,0,11,gunner,both,0
Redhelm Leggings,1151,13,95,-2,-1,1,3,0,11,gunner,both,0
Snowbaron Cap,1152,11,93,-4,5,-2,3,0,11,gunner,both,0
Snowbaron Vest,1152,11,93,-4,5,-2,3,0,11,gunner,both,0
Snowbaron Guards,1152,11,93,-4,5,-2,3,0,11,gunner,both,0
Snowbaron Coat,1152,11,93,-4,5,-2,3,0,11,gunner,both,0
Snowbaron Leggings,1152,11,93,-4,5,-2,3,0,11,gunner,both,0
Stonefist Cap,1153,15,97,0,0,-4,5,0,11,gunner,both,0
