chance,map,area,rank,node,appear_chance,min,max,name,amount,item
100,S. Pinnacle,1,g,2,,8,10,Ballista Ammo,1,
100,S. Pinnacle,1,g,3,,8,10,Ballista Ammo,1,
30,S. Pinnacle,1,g,4,,2,8,Herb,1,
30,S. Pinnacle,1,g,4,,2,8,Nulberry,1,
20,S. Pinnacle,1,g,4,,2,8,Might Seed,1,
20,S. Pinnacle,1,g,4,,2,8,Adamant Seed,1,
40,Ingle Isle,1,low,1,,3,4,Fire Herb,1,
35,Ingle Isle,1,low,1,,3,4,Adamant Seed,1,
25,Ingle Isle,1,low,1,,3,4,Dragonfell Berry,1,
55,Ingle Isle,1,low,2,,3,4,Herb,1,
30,Ingle Isle,1,low,2,,3,4,Might Seed,1,
15,Ingle Isle,1,low,2,,3,4,Dragonfell Berry,1,
40,Ingle Isle,1,high,1,,3,4,Fire Herb,1,
35,Ingle Isle,1,high,1,,3,4,Adamant Seed,1,
25,Ingle Isle,1,high,1,,3,4,Dragonfell Berry,1,
55,Ingle Isle,1,high,2,,3,4,Herb,1,
30,Ingle Isle,1,high,2,,3,4,Might Seed,1,
15,Ingle Isle,1,high,2,,3,4,Dragonfell Berry,1,
40,Ingle Isle,1,g,1,,3,4,Fire Herb,1,
35,Ingle Isle,1,g,1,,3,4,Adamant Seed,1,
25,Ingle Isle,1,g,1,,3,4,Dragonfell Berry,1,
55,Ingle Isle,1,g,2,,3,4,Herb,1,
30,Ingle Isle,1,g,2,,3,4,Might Seed,1,
15,Ingle Isle,1,g,2,,3,4,Dragonfell Berry,1,
85,Polar Field,1,low,1,,6,8,Whetstone,1,
15,Polar Field,1,low,1,,6,8,Ice Crystal,2,
85,Polar Field,1,high,1,,6,8,Whetstone,1,
15,Polar Field,1,high,1,,6,8,Ice Crystal,2,
85,Polar Field,1,g,1,,6,8,Whetstone,1,
15,Polar Field,1,g,1,,6,8,Ice Crystal,2,
100,Wyvern's End,1,low,1,,4,6,Ballista Ammo,1,
100,Wyvern's End,1,low,2,,4,6,Ballista Ammo,1,
50,Wyvern's End,1,low,3,,3,4,Cleanser,1,
25,Wyvern's End,1,low,3,,3,4,Might Seed,1,
25,Wyvern's End,1,low,3,,3,4,Adamant Seed,1,
100,Wyvern's End,1,high,1,,4,6,Ballista Ammo,1,
100,Wyvern's End,1,high,2,,4,6,Ballista Ammo,1,
50,Wyvern's End,1,high,3,,3,4,Cleanser,1,
25,Wyvern's End,1,high,3,,3,4,Might Seed,1,
25,Wyvern's End,1,high,3,,3,4,Adamant Seed,1,
100,Wyvern's End,1,g,1,,4,6,Ballista Ammo,1,
100,Wyvern's End,1,g,2,,4,6,Ballista Ammo,1,
50,Wyvern's End,1,g,3,,3,4,Cleanser,1,
25,Wyvern's End,1,g,3,,3,4,Might Seed,1,
25,Wyvern's End,1,g,3,,3,4,Adamant Seed,1,
25,Desert,1,low,1,,3,5,Godbug,1,
25,Desert,1,low,1,,3,5,Shiny Beetle,1,
15,Desert,1,low,1,,3,5,Flashbug,1,
15,Desert,1,low,1,,3,5,Royal Rhino,1,
10,Desert,1,low,1,,3,5,King Scarab,1,
10,Desert,1,low,1,,3,5,Divine Rhino,1,
40,Desert,1,low,2,,3,5,Bomberry,1,
35,Desert,1,low,2,,3,5,Huskberry,1,
25,Desert,1,low,2,,3,5,Might Seed,1,
80,Desert,1,low,3,,6,8,Whetstone,1,
10,Desert,1,low,3,,6,8,Stone,1,
10,Desert,1,low,3,,6,8,Stone,2,
55,Desert,1,low,4,,,,Worm,1,∞
35,Desert,1,low,4,,,,Frog,1,∞
10,Desert,1,low,4,,,,Insect Husk,1,∞
20,Desert,1,low,5,,1,1,Dragonite Ore,1,
15,Desert,1,low,5,,1,1,Machalite Ore,1,
15,Desert,1,low,5,,1,1,Shining Charm,1,
10,Desert,1,low,5,,1,1,Iron Ore,1,
10,Desert,1,low,5,,1,1,Sunspire Jewel,1,
10,Desert,1,low,5,,1,1,Mystery Charm,1,
10,Desert,1,low,5,,1,1,Auristone Piece,1,
5,Desert,1,low,5,,1,1,Bloodrun Jewel,1,
5,Desert,1,low,5,,1,1,Auristone Chunk,1,
35,Desert,1,low,6,60,3,4,King Scarab,1,
20,Desert,1,low,6,60,3,4,Shiny Beetle,1,
20,Desert,1,low,6,60,3,4,Hercudrome,1,
15,Desert,1,low,6,60,3,4,Royal Rhino,1,
10,Desert,1,low,6,60,3,4,Divine Rhino,1,
35,Desert,1,low,7,40,6,8,King Scarab,1,
20,Desert,1,low,7,40,6,8,Shiny Beetle,1,
20,Desert,1,low,7,40,6,8,Hercudrome,1,
15,Desert,1,low,7,40,6,8,Royal Rhino,1,
10,Desert,1,low,7,40,6,8,Divine Rhino,1,
20,Desert,1,low,8,70,3,5,Huskberry,1,
20,Desert,1,low,8,70,3,5,Might Seed,1,
20,Desert,1,low,8,70,3,5,Scatternut,1,
20,Desert,1,low,8,70,3,5,Bomberry,1,
15,Desert,1,low,8,70,3,5,Needleberry,1,
5,Desert,1,low,8,70,3,5,Dragon Toadstool,1,
20,Desert,1,low,9,30,4,6,Dragon Toadstool,1,
20,Desert,1,low,9,30,4,6,Might Seed,2,
15,Desert,1,low,9,30,4,6,Huskberry,2,
15,Desert,1,low,9,30,4,6,Scatternut,2,
15,Desert,1,low,9,30,4,6,Needleberry,2,
15,Desert,1,low,9,30,4,6,Bomberry,2,
100,Desert,1,low,10,,,,Sushifish,1,Sushifish Bait
25,Desert,1,high,1,,3,5,Godbug,1,
25,Desert,1,high,1,,3,5,Shiny Beetle,1,
15,Desert,1,high,1,,3,5,Flashbug,1,
15,Desert,1,high,1,,3,5,Royal Rhino,1,
10,Desert,1,high,1,,3,5,King Scarab,1,
10,Desert,1,high,1,,3,5,Divine Rhino,1,
40,Desert,1,high,2,,3,5,Bomberry,1,
35,Desert,1,high,2,,3,5,Huskberry,1,
25,Desert,1,high,2,,3,5,Might Seed,1,
80,Desert,1,high,3,,6,8,Whetstone,1,
10,Desert,1,high,3,,6,8,Stone,1,
10,Desert,1,high,3,,6,8,Stone,2,
55,Desert,1,high,4,,,,Worm,1,∞
35,Desert,1,high,4,,,,Frog,1,∞
10,Desert,1,high,4,,,,Insect Husk,1,∞
20,Desert,1,high,5,,1,1,Dragonite Ore,1,
15,Desert,1,high,5,,1,1,Machalite Ore,1,
15,Desert,1,high,5,,1,1,Shining Charm,1,
10,Desert,1,high,5,,1,1,Iron Ore,1,
10,Desert,1,high,5,,1,1,Sunspire Jewel,1,
10,Desert,1,high,5,,1,1,Mystery Charm,1,
10,Desert,1,high,5,,1,1,Auristone Piece,1,
5,Desert,1,high,5,,1,1,Bloodrun Jewel,1,
5,Desert,1,high,5,,1,1,Auristone Chunk,1,
100,Desert,1,high,6,,2,3,Burned Husk,1,
35,Desert,1,high,7,60,3,4,King Scarab,1,
20,Desert,1,high,7,60,3,4,Shiny Beetle,1,
20,Desert,1,high,7,60,3,4,Hercudrome,1,
15,Desert,1,high,7,60,3,4,Royal Rhino,1,
10,Desert,1,high,7,60,3,4,Divine Rhino,1,
35,Desert,1,high,8,40,6,8,King Scarab,1,
20,Desert,1,high,8,40,6,8,Shiny Beetle,1,
20,Desert,1,high,8,40,6,8,Hercudrome,1,
15,Desert,1,high,8,40,6,8,Royal Rhino,1,
10,Desert,1,high,8,40,6,8,Divine Rhino,1,
20,Desert,1,high,9,70,3,5,Huskberry,1,
20,Desert,1,high,9,70,3,5,Might Seed,1,
20,Desert,1,high,9,70,3,5,Scatternut,1,
20,Desert,1,high,9,70,3,5,Bomberry,1,
15,Desert,1,high,9,70,3,5,Needleberry,1,
5,Desert,1,high,9,70,3,5,Dragon Toadstool,1,
20,Desert,1,high,10,30,4,6,Dragon Toadstool,1,
20,Desert,1,high,10,30,4,6,Might Seed,2,
15,Desert,1,high,10,30,4,6,Huskberry,2,
15,Desert,1,high,10,30,4,6,Scatternut,2,
15,Desert,1,high,10,30,4,6,Needleberry,2,
15,Desert,1,high,10,30,4,6,Bomberry,2,
100,Desert,1,high,11,,,,Sushifish,1,Sushifish Bait
100,Desert,1,high,12,,,,Burst Arowana,1,Burst Bait
100,Desert,1,high,13,,,,Goldenfish,1,Goldenfish Bait
60,Desert,1,high,14,,,,Small Goldenfish,1,Mega Fishing Fly
25,Desert,1,high,14,,,,Goldenfish,1,Mega Fishing Fly
15,Desert,1,high,14,,,,Silverfish,1,Mega Fishing Fly
30,Desert,1,high,15,,,,Popfish,1,
30,Desert,1,high,15,,,,Burst Arowana,1,
10,Desert,1,high,15,,,,Whetfish,1,
10,Desert,1,high,15,,,,Sushifish,1,
10,Desert,1,high,15,,,,Small Goldenfish,1,
6,Desert,1,high,15,,,,Goldenfish,1,
4,Desert,1,high,15,,,,Silverfish,1,
25,Desert,1,g,1,,3,5,Shiny Beetle,2,
20,Desert,1,g,1,,3,5,King Scarab,1,
15,Desert,1,g,1,,3,5,Flashbug,2,
15,Desert,1,g,1,,3,5,Emperor Hopper,1,
15,Desert,1,g,1,,3,5,Royal Rhino,1,
10,Desert,1,g,1,,3,5,Divine Rhino,1,
40,Desert,1,g,2,,3,5,Bomberry,1,
35,Desert,1,g,2,,3,5,Huskberry,1,
25,Desert,1,g,2,,3,5,Might Seed,1,
80,Desert,1,g,3,,6,8,Whetstone,1,
10,Desert,1,g,3,,6,8,Stone,1,
10,Desert,1,g,3,,6,8,Stone,2,
55,Desert,1,g,4,,,,Worm,1,∞
35,Desert,1,g,4,,,,Frog,1,∞
10,Desert,1,g,4,,,,Insect Husk,1,∞
20,Desert,1,g,5,,1,1,Eltalite Ore,1,
15,Desert,1,g,5,,1,1,Fucium Ore,1,
15,Desert,1,g,5,,1,1,Timeworn Charm,1,
10,Desert,1,g,5,,1,1,Dragonite Ore,2,
10,Desert,1,g,5,,1,1,Lazurite Jewel,1,
10,Desert,1,g,5,,1,1,Shining Charm,1,
10,Desert,1,g,5,,1,1,Auristone Piece,1,
5,Desert,1,g,5,,1,1,Adamant Orb,1,
5,Desert,1,g,5,,1,1,Auristone Chunk,1,
100,Desert,1,g,6,,2,3,Burned Husk,1,
35,Desert,1,g,7,60,3,4,King Scarab,1,
20,Desert,1,g,7,60,3,4,Royal Rhino,1,
15,Desert,1,g,7,60,3,4,Shiny Beetle,2,
15,Desert,1,g,7,60,3,4,Hercudrome,2,
15,Desert,1,g,7,60,3,4,Divine Rhino,1,
35,Desert,1,g,8,40,6,8,King Scarab,1,
20,Desert,1,g,8,40,6,8,Royal Rhino,1,
15,Desert,1,g,8,40,6,8,Shiny Beetle,2,
15,Desert,1,g,8,40,6,8,Hercudrome,2,
15,Desert,1,g,8,40,6,8,Divine Rhino,1,
20,Desert,1,g,9,70,3,5,Huskberry,1,
20,Desert,1,g,9,70,3,5,Might Seed,1,
20,Desert,1,g,9,70,3,5,Scatternut,1,
20,Desert,1,g,9,70,3,5,Bomberry,1,
15,Desert,1,g,9,70,3,5,Needleberry,1,
5,Desert,1,g,9,70,3,5,Dragon Toadstool,1,
20,Desert,1,g,10,30,4,6,Dragon Toadstool,1,
20,Desert,1,g,10,30,4,6,Might Seed,2,
15,Desert,1,g,10,30,4,6,Huskberry,2,
15,Desert,1,g,10,30,4,6,Scatternut,2,
15,Desert,1,g,10,30,4,6,Needleberry,2,
15,Desert,1,g,10,30,4,6,Bomberry,2,
100,Desert,1,g,11,,,,Sushifish,1,Sushifish Bait
100,Desert,1,g,12,,,,Burst Arowana,1,Burst Bait
50,Desert,1,g,13,,,,Guardfish,1,Goldenfish Bait
50,Desert,1,g,13,,,,Goldenfish,1,Goldenfish Bait
35,Desert,1,g,14,,,,Small Goldenfish,1,Mega Fishing Fly
25,Desert,1,g,14,,,,Guardfish,1,Mega Fishing Fly
25,Desert,1,g,14,,,,Goldenfish,1,Mega Fishing Fly
15,Desert,1,g,14,,,,Silverfish,1,Mega Fishing Fly
28,Desert,1,g,15,,,,Popfish,1,
28,Desert,1,g,15,,,,Burst Arowana,1,
10,Desert,1,g,15,,,,Sushifish,1,
10,Desert,1,g,15,,,,Small Goldenfish,1,
9,Desert,1,g,15,,,,Whetfish,1,
6,Desert,1,g,15,,,,Goldenfish,1,
5,Desert,1,g,15,,,,Guardfish,1,
4,Desert,1,g,15,,,,Silverfish,1,
40,Desert,2,low,1,,3,5,Bomberry,1,
35,Desert,2,low,1,,3,5,Huskberry,1,
25,Desert,2,low,1,,3,5,Might Seed,1,
40,Desert,2,low,2,,3,4,Tropical Berry,1,
20,Desert,2,low,2,,3,4,Herb,1,
20,Desert,2,low,2,,3,4,Fire Herb,1,
10,Desert,2,low,2,,3,4,Sap Plant,1,
10,Desert,2,low,2,,3,4,Hot Pepper,1,
20,Desert,2,low,3,,1,1,Dragonite Ore,1,
15,Desert,2,low,3,,1,1,Machalite Ore,1,
15,Desert,2,low,3,,1,1,Shining Charm,1,
10,Desert,2,low,3,,1,1,Iron Ore,1,
10,Desert,2,low,3,,1,1,Sunspire Jewel,1,
10,Desert,2,low,3,,1,1,Mystery Charm,1,
10,Desert,2,low,3,,1,1,Auristone Piece,1,
5,Desert,2,low,3,,1,1,Bloodrun Jewel,1,
5,Desert,2,low,3,,1,1,Auristone Chunk,1,
40,Desert,2,low,4,,3,4,Tropical Berry,1,
20,Desert,2,low,4,,3,4,Herb,1,
20,Desert,2,low,4,,3,4,Fire Herb,1,
10,Desert,2,low,4,,3,4,Sap Plant,1,
10,Desert,2,low,4,,3,4,Hot Pepper,1,
40,Desert,2,low,5,,3,4,Tropical Berry,1,
20,Desert,2,low,5,,3,4,Herb,1,
20,Desert,2,low,5,,3,4,Fire Herb,1,
10,Desert,2,low,5,,3,4,Sap Plant,1,
10,Desert,2,low,5,,3,4,Hot Pepper,1,
40,Desert,2,high,1,,3,5,Bomberry,1,
35,Desert,2,high,1,,3,5,Huskberry,1,
25,Desert,2,high,1,,3,5,Might Seed,1,
40,Desert,2,high,2,,3,4,Tropical Berry,1,
20,Desert,2,high,2,,3,4,Herb,1,
20,Desert,2,high,2,,3,4,Fire Herb,1,
10,Desert,2,high,2,,3,4,Sap Plant,1,
10,Desert,2,high,2,,3,4,Hot Pepper,1,
20,Desert,2,high,3,,1,1,Dragonite Ore,1,
15,Desert,2,high,3,,1,1,Machalite Ore,1,
15,Desert,2,high,3,,1,1,Shining Charm,1,
10,Desert,2,high,3,,1,1,Iron Ore,1,
10,Desert,2,high,3,,1,1,Sunspire Jewel,1,
10,Desert,2,high,3,,1,1,Mystery Charm,1,
10,Desert,2,high,3,,1,1,Auristone Piece,1,
5,Desert,2,high,3,,1,1,Bloodrun Jewel,1,
5,Desert,2,high,3,,1,1,Auristone Chunk,1,
100,Desert,2,high,4,,2,3,Burned Husk,1,
40,Desert,2,high,5,,3,4,Tropical Berry,1,
20,Desert,2,high,5,,3,4,Herb,1,
20,Desert,2,high,5,,3,4,Fire Herb,1,
10,Desert,2,high,5,,3,4,Sap Plant,1,
10,Desert,2,high,5,,3,4,Hot Pepper,1,
40,Desert,2,high,6,,3,4,Tropical Berry,1,
20,Desert,2,high,6,,3,4,Herb,1,
20,Desert,2,high,6,,3,4,Fire Herb,1,
10,Desert,2,high,6,,3,4,Sap Plant,1,
10,Desert,2,high,6,,3,4,Hot Pepper,1,
40,Desert,2,g,1,,3,5,Bomberry,1,
35,Desert,2,g,1,,3,5,Huskberry,1,
25,Desert,2,g,1,,3,5,Might Seed,1,
20,Desert,2,g,2,,3,4,Herb,1,
20,Desert,2,g,2,,3,4,Fire Herb,1,
20,Desert,2,g,2,,3,4,Tropical Berry,1,
20,Desert,2,g,2,,3,4,Tropical Berry,2,
10,Desert,2,g,2,,3,4,Sap Plant,1,
10,Desert,2,g,2,,3,4,Hot Pepper,1,
20,Desert,2,g,3,,1,1,Eltalite Ore,1,
15,Desert,2,g,3,,1,1,Fucium Ore,1,
15,Desert,2,g,3,,1,1,Timeworn Charm,1,
10,Desert,2,g,3,,1,1,Dragonite Ore,2,
10,Desert,2,g,3,,1,1,Lazurite Jewel,1,
10,Desert,2,g,3,,1,1,Shining Charm,1,
10,Desert,2,g,3,,1,1,Auristone Piece,1,
5,Desert,2,g,3,,1,1,Adamant Orb,1,
5,Desert,2,g,3,,1,1,Auristone Chunk,1,
100,Desert,2,g,4,,2,3,Burned Husk,1,
40,Desert,2,g,5,,3,4,Tropical Berry,1,
20,Desert,2,g,5,,3,4,Herb,1,
20,Desert,2,g,5,,3,4,Fire Herb,1,
10,Desert,2,g,5,,3,4,Sap Plant,1,
10,Desert,2,g,5,,3,4,Hot Pepper,1,
40,Desert,2,g,6,,3,4,Tropical Berry,1,
20,Desert,2,g,6,,3,4,Herb,1,
20,Desert,2,g,6,,3,4,Fire Herb,1,
10,Desert,2,g,6,,3,4,Sap Plant,1,
10,Desert,2,g,6,,3,4,Hot Pepper,1,
25,Desert,3,low,1,,4,6,Carbalite Ore,1,
20,Desert,3,low,1,,4,6,Earth Crystal,1,
10,Desert,3,low,1,,4,6,Disc Stone,1,
10,Desert,3,low,1,,4,6,Armor Sphere,1,
10,Desert,3,low,1,,4,6,Armor Sphere+,1,
10,Desert,3,low,1,,4,6,Mystery Charm,1,
10,Desert,3,low,1,,4,6,Shining Charm,1,
5,Desert,3,low,1,,4,6,Dragonite Ore,1,
40,Desert,3,low,2,,3,4,Tropical Berry,1,
20,Desert,3,low,2,,3,4,Herb,1,
20,Desert,3,low,2,,3,4,Fire Herb,1,
10,Desert,3,low,2,,3,4,Sap Plant,1,
10,Desert,3,low,2,,3,4,Hot Pepper,1,
40,Desert,3,low,3,,3,5,Bomberry,1,
35,Desert,3,low,3,,3,5,Huskberry,1,
25,Desert,3,low,3,,3,5,Might Seed,1,
20,Desert,3,low,4,,1,1,Dragonite Ore,1,
15,Desert,3,low,4,,1,1,Machalite Ore,1,
15,Desert,3,low,4,,1,1,Shining Charm,1,
10,Desert,3,low,4,,1,1,Iron Ore,1,
10,Desert,3,low,4,,1,1,Sunspire Jewel,1,
10,Desert,3,low,4,,1,1,Mystery Charm,1,
10,Desert,3,low,4,,1,1,Auristone Piece,1,
5,Desert,3,low,4,,1,1,Bloodrun Jewel,1,
5,Desert,3,low,4,,1,1,Auristone Chunk,1,
20,Desert,3,low,5,70,3,5,Machalite Ore,1,
20,Desert,3,low,5,70,3,5,Dragonite Ore,1,
20,Desert,3,low,5,70,3,5,Mystery Charm,1,
20,Desert,3,low,5,70,3,5,Auristone Piece,1,
10,Desert,3,low,5,70,3,5,Carbalite Ore,1,
5,Desert,3,low,5,70,3,5,Shining Charm,1,
5,Desert,3,low,5,70,3,5,Auristone Chunk,1,
20,Desert,3,low,6,30,4,6,Carbalite Ore,1,
20,Desert,3,low,6,30,4,6,Shining Charm,1,
15,Desert,3,low,6,30,4,6,Machalite Ore,1,
15,Desert,3,low,6,30,4,6,Dragonite Ore,1,
15,Desert,3,low,6,30,4,6,Auristone Chunk,1,
10,Desert,3,low,6,30,4,6,Auristone Piece,1,
5,Desert,3,low,6,30,4,6,Mystery Charm,1,
40,Desert,3,low,7,,3,4,Tropical Berry,1,
20,Desert,3,low,7,,3,4,Herb,1,
20,Desert,3,low,7,,3,4,Fire Herb,1,
10,Desert,3,low,7,,3,4,Sap Plant,1,
10,Desert,3,low,7,,3,4,Hot Pepper,1,
25,Desert,3,high,1,,4,6,Carbalite Ore,1,
20,Desert,3,high,1,,4,6,Earth Crystal,1,
10,Desert,3,high,1,,4,6,Disc Stone,1,
10,Desert,3,high,1,,4,6,Armor Sphere,1,
10,Desert,3,high,1,,4,6,Armor Sphere+,1,
10,Desert,3,high,1,,4,6,Mystery Charm,1,
10,Desert,3,high,1,,4,6,Shining Charm,1,
5,Desert,3,high,1,,4,6,Dragonite Ore,1,
40,Desert,3,high,2,,3,4,Tropical Berry,1,
20,Desert,3,high,2,,3,4,Herb,1,
20,Desert,3,high,2,,3,4,Fire Herb,1,
10,Desert,3,high,2,,3,4,Sap Plant,1,
10,Desert,3,high,2,,3,4,Hot Pepper,1,
40,Desert,3,high,3,,3,5,Bomberry,1,
35,Desert,3,high,3,,3,5,Huskberry,1,
25,Desert,3,high,3,,3,5,Might Seed,1,
20,Desert,3,high,4,,1,1,Dragonite Ore,1,
15,Desert,3,high,4,,1,1,Machalite Ore,1,
15,Desert,3,high,4,,1,1,Shining Charm,1,
10,Desert,3,high,4,,1,1,Iron Ore,1,
10,Desert,3,high,4,,1,1,Sunspire Jewel,1,
10,Desert,3,high,4,,1,1,Mystery Charm,1,
10,Desert,3,high,4,,1,1,Auristone Piece,1,
5,Desert,3,high,4,,1,1,Bloodrun Jewel,1,
5,Desert,3,high,4,,1,1,Auristone Chunk,1,
100,Desert,3,high,5,,2,3,Burned Husk,1,
20,Desert,3,high,6,70,3,5,Machalite Ore,1,
20,Desert,3,high,6,70,3,5,Dragonite Ore,1,
20,Desert,3,high,6,70,3,5,Mystery Charm,1,
20,Desert,3,high,6,70,3,5,Auristone Piece,1,
10,Desert,3,high,6,70,3,5,Carbalite Ore,1,
5,Desert,3,high,6,70,3,5,Shining Charm,1,
5,Desert,3,high,6,70,3,5,Auristone Chunk,1,
20,Desert,3,high,7,30,4,6,Carbalite Ore,1,
20,Desert,3,high,7,30,4,6,Shining Charm,1,
15,Desert,3,high,7,30,4,6,Machalite Ore,1,
15,Desert,3,high,7,30,4,6,Dragonite Ore,1,
15,Desert,3,high,7,30,4,6,Auristone Chunk,1,
10,Desert,3,high,7,30,4,6,Auristone Piece,1,
5,Desert,3,high,7,30,4,6,Mystery Charm,1,
40,Desert,3,high,8,,3,4,Tropical Berry,1,
20,Desert,3,high,8,,3,4,Herb,1,
20,Desert,3,high,8,,3,4,Fire Herb,1,
10,Desert,3,high,8,,3,4,Sap Plant,1,
10,Desert,3,high,8,,3,4,Hot Pepper,1,
25,Desert,3,g,1,,4,6,Carbalite Ore,1,
20,Desert,3,g,1,,4,6,Eltalite Ore,1,
10,Desert,3,g,1,,4,6,Disc Stone,1,
10,Desert,3,g,1,,4,6,Adv Armor Sphere,1,
10,Desert,3,g,1,,4,6,Hard Armor Sphere,1,
10,Desert,3,g,1,,4,6,Shining Charm,1,
10,Desert,3,g,1,,4,6,Timeworn Charm,1,
5,Desert,3,g,1,,4,6,Dragonite Ore,2,
20,Desert,3,g,2,,3,4,Herb,1,
20,Desert,3,g,2,,3,4,Fire Herb,1,
20,Desert,3,g,2,,3,4,Tropical Berry,1,
20,Desert,3,g,2,,3,4,Tropical Berry,2,
10,Desert,3,g,2,,3,4,Sap Plant,1,
10,Desert,3,g,2,,3,4,Hot Pepper,1,
40,Desert,3,g,3,,3,5,Bomberry,1,
35,Desert,3,g,3,,3,5,Huskberry,1,
25,Desert,3,g,3,,3,5,Might Seed,1,
20,Desert,3,g,4,,1,1,Eltalite Ore,1,
15,Desert,3,g,4,,1,1,Fucium Ore,1,
15,Desert,3,g,4,,1,1,Timeworn Charm,1,
10,Desert,3,g,4,,1,1,Dragonite Ore,2,
10,Desert,3,g,4,,1,1,Lazurite Jewel,1,
10,Desert,3,g,4,,1,1,Shining Charm,1,
10,Desert,3,g,4,,1,1,Auristone Piece,1,
5,Desert,3,g,4,,1,1,Adamant Orb,1,
5,Desert,3,g,4,,1,1,Auristone Chunk,1,
100,Desert,3,g,5,,2,3,Burned Husk,1,
20,Desert,3,g,6,70,3,5,Dragonite Ore,2,
20,Desert,3,g,6,70,3,5,Eltalite Ore,1,
20,Desert,3,g,6,70,3,5,Shining Charm,1,
20,Desert,3,g,6,70,3,5,Auristone Piece,1,
10,Desert,3,g,6,70,3,5,Carbalite Ore,1,
5,Desert,3,g,6,70,3,5,Timeworn Charm,1,
5,Desert,3,g,6,70,3,5,Auristone Chunk,1,
30,Desert,3,g,7,30,4,6,Eltalite Ore,1,
20,Desert,3,g,7,30,4,6,Carbalite Ore,1,
20,Desert,3,g,7,30,4,6,Timeworn Charm,1,
15,Desert,3,g,7,30,4,6,Auristone Chunk,1,
10,Desert,3,g,7,30,4,6,Auristone Piece,1,
5,Desert,3,g,7,30,4,6,Shining Charm,1,
40,Desert,3,g,8,,3,4,Tropical Berry,1,
20,Desert,3,g,8,,3,4,Herb,1,
20,Desert,3,g,8,,3,4,Fire Herb,1,
10,Desert,3,g,8,,3,4,Sap Plant,1,
10,Desert,3,g,8,,3,4,Hot Pepper,1,
20,Desert,4,low,1,,4,6,Dragonite Ore,1,
15,Desert,4,low,1,,4,6,Machalite Ore,1,
15,Desert,4,low,1,,4,6,Shining Charm,1,
10,Desert,4,low,1,,4,6,Iron Ore,1,
10,Desert,4,low,1,,4,6,Sunspire Jewel,1,
10,Desert,4,low,1,,4,6,Mystery Charm,1,
10,Desert,4,low,1,,4,6,Auristone Piece,1,
5,Desert,4,low,1,,4,6,Bloodrun Jewel,1,
5,Desert,4,low,1,,4,6,Auristone Chunk,1,
25,Desert,4,low,2,,4,6,Carbalite Ore,1,
20,Desert,4,low,2,,4,6,Earth Crystal,1,
10,Desert,4,low,2,,4,6,Disc Stone,1,
10,Desert,4,low,2,,4,6,Armor Sphere,1,
10,Desert,4,low,2,,4,6,Armor Sphere+,1,
10,Desert,4,low,2,,4,6,Mystery Charm,1,
10,Desert,4,low,2,,4,6,Shining Charm,1,
5,Desert,4,low,2,,4,6,Dragonite Ore,1,
60,Desert,4,low,3,,6,8,Dung,1,
30,Desert,4,low,3,,6,8,Kut-Ku Scale,1,
10,Desert,4,low,3,,6,8,Scatternut,1,
55,Desert,4,low,4,,3,5,Heavy Jelly,1,
25,Desert,4,low,4,,3,5,Fire Ambrosia,1,
10,Desert,4,low,4,,3,5,Larval Extract,1,
10,Desert,4,low,4,,3,5,Paralarval Extract,1,
20,Desert,4,low,5,70,3,5,Iron Ore,1,
20,Desert,4,low,5,70,3,5,Earth Crystal,1,
15,Desert,4,low,5,70,3,5,Disc Stone,1,
15,Desert,4,low,5,70,3,5,Sunspire Jewel,1,
15,Desert,4,low,5,70,3,5,Armor Sphere,1,
10,Desert,4,low,5,70,3,5,Armor Sphere+,1,
5,Desert,4,low,5,70,3,5,Bloodrun Jewel,1,
25,Desert,4,low,6,30,4,6,Bloodrun Jewel,1,
25,Desert,4,low,6,30,4,6,Armor Sphere+,1,
10,Desert,4,low,6,30,4,6,Iron Ore,1,
10,Desert,4,low,6,30,4,6,Earth Crystal,1,
10,Desert,4,low,6,30,4,6,Disc Stone,1,
10,Desert,4,low,6,30,4,6,Sunspire Jewel,1,
10,Desert,4,low,6,30,4,6,Armor Sphere,1,
20,Desert,4,high,1,,4,6,Dragonite Ore,1,
15,Desert,4,high,1,,4,6,Machalite Ore,1,
15,Desert,4,high,1,,4,6,Shining Charm,1,
10,Desert,4,high,1,,4,6,Iron Ore,1,
10,Desert,4,high,1,,4,6,Sunspire Jewel,1,
10,Desert,4,high,1,,4,6,Mystery Charm,1,
10,Desert,4,high,1,,4,6,Auristone Piece,1,
5,Desert,4,high,1,,4,6,Bloodrun Jewel,1,
5,Desert,4,high,1,,4,6,Auristone Chunk,1,
25,Desert,4,high,2,,4,6,Carbalite Ore,1,
20,Desert,4,high,2,,4,6,Earth Crystal,1,
10,Desert,4,high,2,,4,6,Disc Stone,1,
10,Desert,4,high,2,,4,6,Armor Sphere,1,
10,Desert,4,high,2,,4,6,Armor Sphere+,1,
10,Desert,4,high,2,,4,6,Mystery Charm,1,
10,Desert,4,high,2,,4,6,Shining Charm,1,
5,Desert,4,high,2,,4,6,Dragonite Ore,1,
60,Desert,4,high,3,,6,8,Dung,1,
30,Desert,4,high,3,,6,8,Kut-Ku Scale,1,
10,Desert,4,high,3,,6,8,Scatternut,1,
55,Desert,4,high,4,,3,5,Heavy Jelly,1,
25,Desert,4,high,4,,3,5,Fire Ambrosia,1,
10,Desert,4,high,4,,3,5,Larval Extract,1,
