skill_tree,armor,armor_set_id,points
Expert,GX Old Fatalis Scale,1132,5
Critical Up,GX Old Fatalis Scale,1132,2
Fate,GX Old Fatalis Scale,1132,-3
Prudence,GX Old Fatalis Legs,1132,2
Expert,GX Old Fatalis Legs,1132,5
Critical Up,GX Old Fatalis Legs,1132,3
Fate,GX Old Fatalis Legs,1132,-3
Critical Up,Garo Head,1133,2
Gloves Off,Garo Head,1133,2
Insight,Garo Head,1133,2
Sense,Garo Head,1133,-2
Critical Up,Garo Mail,1133,2
Gloves Off,Garo Mail,1133,2
Insight,Garo Mail,1133,1
Sense,Garo Mail,1133,-2
Critical Up,Garo Vambraces,1133,3
Gloves Off,Garo Vambraces,1133,2
Insight,Garo Vambraces,1133,3
Sense,Garo Vambraces,1133,-2
Critical Up,Garo Belt,1133,2
Gloves Off,Garo Belt,1133,2
Insight,Garo Belt,1133,2
Sense,Garo Belt,1133,-2
Critical Up,Garo Greaves,1133,1
Gloves Off,Garo Greaves,1133,2
Insight,Garo Greaves,1133,2
Sense,Garo Greaves,1133,-2
Prudence,Hylian Hood,1134,3
PowerEater,Hylian Hood,1134,2
Mechanic,Hylian Hood,1134,2
Gathering,Hylian Hood,1134,2
Prudence,Blue Jerkin,1134,1
PowerEater,Blue Jerkin,1134,1
Mechanic,Blue Jerkin,1134,1
Gathering,Blue Jerkin,1134,3
Prudence,Hylian Gloves,1134,2
PowerEater,Hylian Gloves,1134,3
Mechanic,Hylian Gloves,1134,2
Gathering,Hylian Gloves,1134,1
Prudence,Hylian Bandolier,1134,2
PowerEater,Hylian Bandolier,1134,2
Mechanic,Hylian Bandolier,1134,3
Gathering,Hylian Bandolier,1134,2
Prudence,Hylian Boots,1134,2
PowerEater,Hylian Boots,1134,2
Mechanic,Hylian Boots,1134,2
Gathering,Hylian Boots,1134,2
Redhelm,Redhelm Helm,1134,2
Defense,Redhelm Helm,1134,2
Constitution,Redhelm Helm,1134,3
Redhelm X,Redhelm Helm,1134,2
Redhelm,Redhelm Mail,1134,1
Defense,Redhelm Mail,1134,2
Constitution,Redhelm Mail,1134,3
Redhelm X,Redhelm Mail,1134,1
Redhelm,Redhelm Vambraces,1134,3
Defense,Redhelm Vambraces,1134,2
Constitution,Redhelm Vambraces,1134,3
Redhelm X,Redhelm Vambraces,1134,3
Redhelm,Redhelm Faulds,1134,2
Defense,Redhelm Faulds,1134,2
Constitution,Redhelm Faulds,1134,3
Redhelm X,Redhelm Faulds,1134,2
Redhelm,Redhelm Greaves,1134,2
Defense,Redhelm Greaves,1134,2
Constitution,Redhelm Greaves,1134,3
Redhelm X,Redhelm Greaves,1134,2
Snowbaron,Snowbaron Helm,1135,2
Vault,Snowbaron Helm,1135,2
Rec Speed,Snowbaron Helm,1135,3
Snowbaron X,Snowbaron Helm,1135,2
Snowbaron,Snowbaron Mail,1135,1
Vault,Snowbaron Mail,1135,2
Rec Speed,Snowbaron Mail,1135,3
Snowbaron X,Snowbaron Mail,1135,1
Snowbaron,Snowbaron Vambraces,1135,2
Vault,Snowbaron Vambraces,1135,2
Rec Speed,Snowbaron Vambraces,1135,3
Snowbaron X,Snowbaron Vambraces,1135,2
Snowbaron,Snowbaron Faulds,1135,2
Vault,Snowbaron Faulds,1135,2
Rec Speed,Snowbaron Faulds,1135,3
Snowbaron X,Snowbaron Faulds,1135,2
Snowbaron,Snowbaron Greaves,1135,3
Vault,Snowbaron Greaves,1135,2
Rec Speed,Snowbaron Greaves,1135,3
Snowbaron X,Snowbaron Greaves,1135,3
Stonefist,Stonefist Helm,1136,2
Crisis,Stonefist Helm,1136,2
Bubble,Stonefist Helm,1136,2
Stonefist X,Stonefist Helm,1136,2
Stonefist,Stonefist Mail,1136,1
Crisis,Stonefist Mail,1136,2
Bubble,Stonefist Mail,1136,1
Stonefist X,Stonefist Mail,1136,1
Stonefist,Stonefist Vambraces,1136,2
Crisis,Stonefist Vambraces,1136,2
Bubble,Stonefist Vambraces,1136,2
Stonefist X,Stonefist Vambraces,1136,2
Stonefist,Stonefist Faulds,1136,3
Crisis,Stonefist Faulds,1136,2
Bubble,Stonefist Faulds,1136,2
Stonefist X,Stonefist Faulds,1136,3
Stonefist,Stonefist Greaves,1136,2
Crisis,Stonefist Greaves,1136,2
Bubble,Stonefist Greaves,1136,3
Stonefist X,Stonefist Greaves,1136,2
Dreadqueen,Dreadqueen Helm,1137,2
Crit Status,Dreadqueen Helm,1137,2
Expert,Dreadqueen Helm,1137,3
Dreadqueen X,Dreadqueen Helm,1137,2
Dreadqueen,Dreadqueen Mail,1137,1
Crit Status,Dreadqueen Mail,1137,2
Expert,Dreadqueen Mail,1137,3
Dreadqueen X,Dreadqueen Mail,1137,1
Dreadqueen,Dreadqueen Braces,1137,2
Crit Status,Dreadqueen Braces,1137,2
Expert,Dreadqueen Braces,1137,3
Dreadqueen X,Dreadqueen Braces,1137,2
Dreadqueen,Dreadqueen Faulds,1137,3
Crit Status,Dreadqueen Faulds,1137,2
Expert,Dreadqueen Faulds,1137,3
Dreadqueen X,Dreadqueen Faulds,1137,3
Dreadqueen,Dreadqueen Greaves,1137,2
Crit Status,Dreadqueen Greaves,1137,2
Expert,Dreadqueen Greaves,1137,3
Dreadqueen X,Dreadqueen Greaves,1137,2
Drilltusk,Drilltusk Helm,1138,2
Tenderizer,Drilltusk Helm,1138,2
Guard,Drilltusk Helm,1138,3
Drilltusk X,Drilltusk Helm,1138,2
Drilltusk,Drilltusk Mail,1138,1
Tenderizer,Drilltusk Mail,1138,1
Guard,Drilltusk Mail,1138,3
Drilltusk X,Drilltusk Mail,1138,1
Drilltusk,Drilltusk Braces,1138,3
Tenderizer,Drilltusk Braces,1138,2
Guard,Drilltusk Braces,1138,3
Drilltusk X,Drilltusk Braces,1138,3
Drilltusk,Drilltusk Faulds,1138,2
Tenderizer,Drilltusk Faulds,1138,2
Guard,Drilltusk Faulds,1138,3
Drilltusk X,Drilltusk Faulds,1138,2
Drilltusk,Drilltusk Greaves,1138,2
Tenderizer,Drilltusk Greaves,1138,3
Guard,Drilltusk Greaves,1138,3
Drilltusk X,Drilltusk Greaves,1138,2
Silverwind,Silverwind Helm,1139,2
Evade Dist,Silverwind Helm,1139,2
Critical Up,Silverwind Helm,1139,2
Silverwind X,Silverwind Helm,1139,2
Silverwind,Silverwind Mail,1139,1
Evade Dist,Silverwind Mail,1139,2
Critical Up,Silverwind Mail,1139,2
Silverwind X,Silverwind Mail,1139,1
Silverwind,Silverwind Braces,1139,2
Evade Dist,Silverwind Braces,1139,2
Critical Up,Silverwind Braces,1139,2
Silverwind X,Silverwind Braces,1139,2
Silverwind,Silverwind Faulds,1139,2
Evade Dist,Silverwind Faulds,1139,2
Critical Up,Silverwind Faulds,1139,2
Silverwind X,Silverwind Faulds,1139,2
Silverwind,Silverwind Greaves,1139,3
Evade Dist,Silverwind Greaves,1139,2
Critical Up,Silverwind Greaves,1139,2
Silverwind X,Silverwind Greaves,1139,3
C.beard,Crystalbeard Helm,1140,2
Chance,Crystalbeard Helm,1140,2
Fate,Crystalbeard Helm,1140,3
Crystalbeard X,Crystalbeard Helm,1140,2
C.beard,Crystalbeard Mail,1140,1
Chance,Crystalbeard Mail,1140,1
Fate,Crystalbeard Mail,1140,3
Crystalbeard X,Crystalbeard Mail,1140,1
C.beard,Crystalbeard Braces,1140,3
Chance,Crystalbeard Braces,1140,2
Fate,Crystalbeard Braces,1140,3
Crystalbeard X,Crystalbeard Braces,1140,3
C.beard,Crystalbeard Faulds,1140,2
Chance,Crystalbeard Faulds,1140,3
Fate,Crystalbeard Faulds,1140,3
Crystalbeard X,Crystalbeard Faulds,1140,2
C.beard,Crystalbeard Greaves,1140,2
Chance,Crystalbeard Greaves,1140,2
Fate,Crystalbeard Greaves,1140,3
Crystalbeard X,Crystalbeard Greaves,1140,2
Deadeye,Deadeye Helm,1141,2
Guts,Deadeye Helm,1141,2
Chain Crit,Deadeye Helm,1141,2
Deadeye X,Deadeye Helm,1141,2
Deadeye,Deadeye Mail,1141,1
Guts,Deadeye Mail,1141,1
Chain Crit,Deadeye Mail,1141,2
Deadeye X,Deadeye Mail,1141,1
Deadeye,Deadeye Vambraces,1141,2
Guts,Deadeye Vambraces,1141,2
Chain Crit,Deadeye Vambraces,1141,2
Deadeye X,Deadeye Vambraces,1141,2
Deadeye,Deadeye Faulds,1141,2
Guts,Deadeye Faulds,1141,3
Chain Crit,Deadeye Faulds,1141,2
Deadeye X,Deadeye Faulds,1141,2
Deadeye,Deadeye Greaves,1141,3
Guts,Deadeye Greaves,1141,2
Chain Crit,Deadeye Greaves,1141,2
Deadeye X,Deadeye Greaves,1141,3
Dreadking,Dreadking Helm,1142,2
Tenderizer,Dreadking Helm,1142,2
Hearing,Dreadking Helm,1142,3
Dreadking X,Dreadking Helm,1142,2
Dreadking,Dreadking Mail,1142,1
Tenderizer,Dreadking Mail,1142,1
Hearing,Dreadking Mail,1142,3
Dreadking X,Dreadking Mail,1142,1
Dreadking,Dreadking Braces,1142,2
Tenderizer,Dreadking Braces,1142,3
Hearing,Dreadking Braces,1142,3
Dreadking X,Dreadking Braces,1142,2
Dreadking,Dreadking Faulds,1142,3
Tenderizer,Dreadking Faulds,1142,2
Hearing,Dreadking Faulds,1142,3
Dreadking X,Dreadking Faulds,1142,3
Dreadking,Dreadking Greaves,1142,2
Tenderizer,Dreadking Greaves,1142,2
Hearing,Dreadking Greaves,1142,3
Dreadking X,Dreadking Greaves,1142,2
Thunderlord,Thunderlord Helm,1143,2
Stamina,Thunderlord Helm,1143,2
Frenzy Res,Thunderlord Helm,1143,2
Thunderlord X,Thunderlord Helm,1143,2
Thunderlord,Thunderlord Mail,1143,1
Stamina,Thunderlord Mail,1143,2
Frenzy Res,Thunderlord Mail,1143,2
Thunderlord X,Thunderlord Mail,1143,1
Thunderlord,Thunderlord Braces,1143,2
Stamina,Thunderlord Braces,1143,2
Frenzy Res,Thunderlord Braces,1143,2
Thunderlord X,Thunderlord Braces,1143,2
Thunderlord,Thunderlord Faulds,1143,2
Stamina,Thunderlord Faulds,1143,2
Frenzy Res,Thunderlord Faulds,1143,2
Thunderlord X,Thunderlord Faulds,1143,3
Thunderlord,Thunderlord Greaves,1143,3
Stamina,Thunderlord Greaves,1143,2
Frenzy Res,Thunderlord Greaves,1143,2
Thunderlord X,Thunderlord Greaves,1143,2
Grimclaw,Grimclaw Helm,1144,2
Destroyer,Grimclaw Helm,1144,2
Crit Draw,Grimclaw Helm,1144,2
Grimclaw X,Grimclaw Helm,1144,2
Grimclaw,Grimclaw Mail,1144,1
Destroyer,Grimclaw Mail,1144,2
Crit Draw,Grimclaw Mail,1144,1
Grimclaw X,Grimclaw Mail,1144,1
Grimclaw,Grimclaw Braces,1144,3
Destroyer,Grimclaw Braces,1144,2
Crit Draw,Grimclaw Braces,1144,2
Grimclaw X,Grimclaw Braces,1144,2
Grimclaw,Grimclaw Faulds,1144,2
Destroyer,Grimclaw Faulds,1144,2
Crit Draw,Grimclaw Faulds,1144,2
Grimclaw X,Grimclaw Faulds,1144,3
Grimclaw,Grimclaw Greaves,1144,2
Destroyer,Grimclaw Greaves,1144,2
Crit Draw,Grimclaw Greaves,1144,3
Grimclaw X,Grimclaw Greaves,1144,2
Hellblade,Hellblade Helm,1145,2
Grinder,Hellblade Helm,1145,2
Protection,Hellblade Helm,1145,2
Hellblade X,Hellblade Helm,1145,2
Hellblade,Hellblade Mail,1145,1
Grinder,Hellblade Mail,1145,2
Protection,Hellblade Mail,1145,2
Hellblade X,Hellblade Mail,1145,1
Hellblade,Hellblade Braces,1145,2
Grinder,Hellblade Braces,1145,2
Protection,Hellblade Braces,1145,2
Hellblade X,Hellblade Braces,1145,2
Hellblade,Hellblade Faulds,1145,3
Grinder,Hellblade Faulds,1145,2
Protection,Hellblade Faulds,1145,2
Hellblade X,Hellblade Faulds,1145,3
Hellblade,Hellblade Greaves,1145,2
Grinder,Hellblade Greaves,1145,2
Protection,Hellblade Greaves,1145,2
Hellblade X,Hellblade Greaves,1145,2
Nightcloak,Nightcloak Helm,1146,2
Sense,Nightcloak Helm,1146,2
Insight,Nightcloak Helm,1146,2
Nightcloak X,Nightcloak Helm,1146,2
Nightcloak,Nightcloak Mail,1146,1
Sense,Nightcloak Mail,1146,2
Insight,Nightcloak Mail,1146,1
Nightcloak X,Nightcloak Mail,1146,1
Nightcloak,Nightcloak Vambraces,1146,2
Sense,Nightcloak Vambraces,1146,2
Insight,Nightcloak Vambraces,1146,2
Nightcloak X,Nightcloak Vambraces,1146,2
Nightcloak,Nightcloak Faulds,1146,3
Sense,Nightcloak Faulds,1146,2
Insight,Nightcloak Faulds,1146,2
Nightcloak X,Nightcloak Faulds,1146,3
Nightcloak,Nightcloak Greaves,1146,2
Sense,Nightcloak Greaves,1146,2
Insight,Nightcloak Greaves,1146,3
Nightcloak X,Nightcloak Greaves,1146,2
Rustrazor,Rustrazor Helm,1147,2
Guard Up,Rustrazor Helm,1147,2
Sharpness,Rustrazor Helm,1147,2
Rustrazor X,Rustrazor Helm,1147,2
Rustrazor,Rustrazor Mail,1147,1
Guard Up,Rustrazor Mail,1147,2
Sharpness,Rustrazor Mail,1147,1
Rustrazor X,Rustrazor Mail,1147,1
Rustrazor,Rustrazor Vambraces,1147,2
Guard Up,Rustrazor Vambraces,1147,2
Sharpness,Rustrazor Vambraces,1147,2
Rustrazor X,Rustrazor Vambraces,1147,2
Rustrazor,Rustrazor Faulds,1147,3
Guard Up,Rustrazor Faulds,1147,2
Sharpness,Rustrazor Faulds,1147,2
Rustrazor X,Rustrazor Faulds,1147,3
Rustrazor,Rustrazor Greaves,1147,2
Guard Up,Rustrazor Greaves,1147,2
Sharpness,Rustrazor Greaves,1147,3
Rustrazor X,Rustrazor Greaves,1147,2
Soulseer,Soulseer Helm,1148,2
Bubble,Soulseer Helm,1148,2
Nimbleness,Soulseer Helm,1148,2
Soulseer X,Soulseer Helm,1148,2
Soulseer,Soulseer Mail,1148,1
Bubble,Soulseer Mail,1148,2
Nimbleness,Soulseer Mail,1148,1
Soulseer X,Soulseer Mail,1148,1
Soulseer,Soulseer Vambraces,1148,2
Bubble,Soulseer Vambraces,1148,2
Nimbleness,Soulseer Vambraces,1148,2
Soulseer X,Soulseer Vambraces,1148,2
Soulseer,Soulseer Faulds,1148,3
Bubble,Soulseer Faulds,1148,2
Nimbleness,Soulseer Faulds,1148,2
Soulseer X,Soulseer Faulds,1148,3
Soulseer,Soulseer Greaves,1148,2
Bubble,Soulseer Greaves,1148,2
Nimbleness,Soulseer Greaves,1148,3
Soulseer X,Soulseer Greaves,1148,2
Boltreaver,Boltreaver Helm,1149,2
Chain Crit,Boltreaver Helm,1149,2
Vault,Boltreaver Helm,1149,2
Boltreaver X,Boltreaver Helm,1149,2
Boltreaver,Boltreaver Mail,1149,1
Chain Crit,Boltreaver Mail,1149,2
Vault,Boltreaver Mail,1149,1
Boltreaver X,Boltreaver Mail,1149,1
Boltreaver,Boltreaver Vambraces,1149,2
Chain Crit,Boltreaver Vambraces,1149,2
Vault,Boltreaver Vambraces,1149,2
Boltreaver X,Boltreaver Vambraces,1149,2
Boltreaver,Boltreaver Faulds,1149,3
Chain Crit,Boltreaver Faulds,1149,2
Vault,Boltreaver Faulds,1149,2
Boltreaver X,Boltreaver Faulds,1149,3
Boltreaver,Boltreaver Greaves,1149,2
Chain Crit,Boltreaver Greaves,1149,2
Vault,Boltreaver Greaves,1149,3
Boltreaver X,Boltreaver Greaves,1149,2
Elderfrost,Elderfrost Helm,1150,2
FastCharge,Elderfrost Helm,1150,2
Stam Recov,Elderfrost Helm,1150,2
Elderfrost X,Elderfrost Helm,1150,2
Elderfrost,Elderfrost Mail,1150,1
FastCharge,Elderfrost Mail,1150,2
Stam Recov,Elderfrost Mail,1150,1
Elderfrost X,Elderfrost Mail,1150,1
Elderfrost,Elderfrost Vambraces,1150,2
FastCharge,Elderfrost Vambraces,1150,2
Stam Recov,Elderfrost Vambraces,1150,2
Elderfrost X,Elderfrost Vambraces,1150,2
Elderfrost,Elderfrost Faulds,1150,3
FastCharge,Elderfrost Faulds,1150,2
Stam Recov,Elderfrost Faulds,1150,2
Elderfrost X,Elderfrost Faulds,1150,3
Elderfrost,Elderfrost Greaves,1150,2
FastCharge,Elderfrost Greaves,1150,2
Stam Recov,Elderfrost Greaves,1150,3
Elderfrost X,Elderfrost Greaves,1150,2
Bloodbath,Bloodbath Helm,1151,2
Negative Crit,Bloodbath Helm,1151,2
Furor,Bloodbath Helm,1151,2
Bloodbath X,Bloodbath Helm,1151,2
Bloodbath,Bloodbath Mail,1151,1
Negative Crit,Bloodbath Mail,1151,2
Furor,Bloodbath Mail,1151,1
Bloodbath X,Bloodbath Mail,1151,1
Bloodbath,Bloodbath Vambraces,1151,2
Negative Crit,Bloodbath Vambraces,1151,2
Furor,Bloodbath Vambraces,1151,2
Bloodbath X,Bloodbath Vambraces,1151,2
Bloodbath,Bloodbath Faulds,1151,3
Negative Crit,Bloodbath Faulds,1151,2
Furor,Bloodbath Faulds,1151,2
Bloodbath X,Bloodbath Faulds,1151,3
Bloodbath,Bloodbath Greaves,1151,2
Negative Crit,Bloodbath Greaves,1151,2
Furor,Bloodbath Greaves,1151,3
Bloodbath X,Bloodbath Greaves,1151,2
Redhelm,Redhelm Cap,1151,3
Defense,Redhelm Cap,1151,2
Constitution,Redhelm Cap,1151,3
Redhelm X,Redhelm Cap,1151,3
Redhelm,Redhelm Vest,1151,1
Defense,Redhelm Vest,1151,2
Constitution,Redhelm Vest,1151,3
Redhelm X,Redhelm Vest,1151,1
Redhelm,Redhelm Guards,1151,2
Defense,Redhelm Guards,1151,2
Constitution,Redhelm Guards,1151,3
Redhelm X,Redhelm Guards,1151,2
Redhelm,Redhelm Coat,1151,2
Defense,Redhelm Coat,1151,2
Constitution,Redhelm Coat,1151,3
Redhelm X,Redhelm Coat,1151,2
Redhelm,Redhelm Leggings,1151,2
Defense,Redhelm Leggings,1151,2
Constitution,Redhelm Leggings,1151,3
Redhelm X,Redhelm Leggings,1151,2
Snowbaron,Snowbaron Cap,1152,3
Vault,Snowbaron Cap,1152,2
Rec Speed,Snowbaron Cap,1152,3
Snowbaron X,Snowbaron Cap,1152,3
Snowbaron,Snowbaron Vest,1152,1
Vault,Snowbaron Vest,1152,2
Rec Speed,Snowbaron Vest,1152,3
Snowbaron X,Snowbaron Vest,1152,1
Snowbaron,Snowbaron Guards,1152,2
Vault,Snowbaron Guards,1152,2
Rec Speed,Snowbaron Guards,1152,3
Snowbaron X,Snowbaron Guards,1152,2
Snowbaron,Snowbaron Coat,1152,2
Vault,Snowbaron Coat,1152,2
Rec Speed,Snowbaron Coat,1152,3
Snowbaron X,Snowbaron Coat,1152,2
Snowbaron,Snowbaron Leggings,1152,2
Vault,Snowbaron Leggings,1152,2
Rec Speed,Snowbaron Leggings,1152,3
Snowbaron X,Snowbaron Leggings,1152,2
Stonefist,Stonefist Cap,1153,3
Crisis,Stonefist Cap,1153,2
Bubble,Stonefist Cap,1153,2
Stonefist X,Stonefist Cap,1153,3
Stonefist,Stonefist Vest,1153,1
Crisis,Stonefist Vest,1153,2
Bubble,Stonefist Vest,1153,1
Stonefist X,Stonefist Vest,1153,1
Stonefist,Stonefist Guards,1153,2
Crisis,Stonefist Guards,1153,2
Bubble,Stonefist Guards,1153,2
Stonefist X,Stonefist Guards,1153,2
Stonefist,Stonefist Coat,1153,2
Crisis,Stonefist Coat,1153,2
Bubble,Stonefist Coat,1153,2
Stonefist X,Stonefist Coat,1153,2
Stonefist,Stonefist Leggings,1153,2
Crisis,Stonefist Leggings,1153,2
Bubble,Stonefist Leggings,1153,3
Stonefist X,Stonefist Leggings,1153,2
Dreadqueen,Dreadqueen Cap,1154,3
Crit Status,Dreadqueen Cap,1154,2
Expert,Dreadqueen Cap,1154,3
Dreadqueen X,Dreadqueen Cap,1154,3
Dreadqueen,Dreadqueen Vest,1154,1
Crit Status,Dreadqueen Vest,1154,2
Expert,Dreadqueen Vest,1154,3
Dreadqueen X,Dreadqueen Vest,1154,1
Dreadqueen,Dreadqueen Guards,1154,2
Crit Status,Dreadqueen Guards,1154,2
Expert,Dreadqueen Guards,1154,3
Dreadqueen X,Dreadqueen Guards,1154,2
Dreadqueen,Dreadqueen Coat,1154,2
Crit Status,Dreadqueen Coat,1154,2
Expert,Dreadqueen Coat,1154,3
Dreadqueen X,Dreadqueen Coat,1154,2
Dreadqueen,Dreadqueen Leggings,1154,2
Crit Status,Dreadqueen Leggings,1154,2
Expert,Dreadqueen Leggings,1154,3
Dreadqueen X,Dreadqueen Leggings,1154,2
Drilltusk,Drilltusk Cap,1155,3
Tenderizer,Drilltusk Cap,1155,2
Reload Spd,Drilltusk Cap,1155,3
Drilltusk X,Drilltusk Cap,1155,3
Drilltusk,Drilltusk Vest,1155,1
Tenderizer,Drilltusk Vest,1155,1
Reload Spd,Drilltusk Vest,1155,3
Drilltusk X,Drilltusk Vest,1155,1
Drilltusk,Drilltusk Guards,1155,2
Tenderizer,Drilltusk Guards,1155,2
Reload Spd,Drilltusk Guards,1155,3
Drilltusk X,Drilltusk Guards,1155,2
Drilltusk,Drilltusk Coat,1155,2
Tenderizer,Drilltusk Coat,1155,2
Reload Spd,Drilltusk Coat,1155,3
Drilltusk X,Drilltusk Coat,1155,2
Drilltusk,Drilltusk Leggings,1155,2
Tenderizer,Drilltusk Leggings,1155,3
Reload Spd,Drilltusk Leggings,1155,3
Drilltusk X,Drilltusk Leggings,1155,2
Silverwind,Silverwind Cap,1156,3
Evade Dist,Silverwind Cap,1156,2
Critical Up,Silverwind Cap,1156,2
Silverwind X,Silverwind Cap,1156,3
Silverwind,Silverwind Vest,1156,1
Evade Dist,Silverwind Vest,1156,2
Critical Up,Silverwind Vest,1156,2
Silverwind X,Silverwind Vest,1156,1
Silverwind,Silverwind Guards,1156,2
Evade Dist,Silverwind Guards,1156,2
Critical Up,Silverwind Guards,1156,2
Silverwind X,Silverwind Guards,1156,2
Silverwind,Silverwind Coat,1156,2
Evade Dist,Silverwind Coat,1156,2
Critical Up,Silverwind Coat,1156,2
Silverwind X,Silverwind Coat,1156,2
Silverwind,Silverwind Leggings,1156,2
Evade Dist,Silverwind Leggings,1156,2
Critical Up,Silverwind Leggings,1156,2
Silverwind X,Silverwind Leggings,1156,2
C.beard,Crystalbeard Cap,1157,3
Chance,Crystalbeard Cap,1157,2
Fate,Crystalbeard Cap,1157,3
Crystalbeard X,Crystalbeard Cap,1157,3
C.beard,Crystalbeard Vest,1157,1
Chance,Crystalbeard Vest,1157,1
Fate,Crystalbeard Vest,1157,3
Crystalbeard X,Crystalbeard Vest,1157,1
C.beard,Crystalbeard Guards,1157,2
Chance,Crystalbeard Guards,1157,2
Fate,Crystalbeard Guards,1157,3
Crystalbeard X,Crystalbeard Guards,1157,2
C.beard,Crystalbeard Coat,1157,2
Chance,Crystalbeard Coat,1157,3
Fate,Crystalbeard Coat,1157,3
Crystalbeard X,Crystalbeard Coat,1157,2
C.beard,Crystalbeard Leggings,1157,2
Chance,Crystalbeard Leggings,1157,2
Fate,Crystalbeard Leggings,1157,3
Crystalbeard X,Crystalbeard Leggings,1157,2
Deadeye,Deadeye Cap,1158,3
Guts,Deadeye Cap,1158,2
Chain Crit,Deadeye Cap,1158,2
Deadeye X,Deadeye Cap,1158,3
Deadeye,Deadeye Vest,1158,1
Guts,Deadeye Vest,1158,1
Chain Crit,Deadeye Vest,1158,2
Deadeye X,Deadeye Vest,1158,1
Deadeye,Deadeye Guards,1158,2
Guts,Deadeye Guards,1158,2
Chain Crit,Deadeye Guards,1158,2
Deadeye X,Deadeye Guards,1158,2
Deadeye,Deadeye Coat,1158,2
Guts,Deadeye Coat,1158,3
Chain Crit,Deadeye Coat,1158,2
Deadeye X,Deadeye Coat,1158,2
Deadeye,Deadeye Leggings,1158,2
Guts,Deadeye Leggings,1158,2
Chain Crit,Deadeye Leggings,1158,2
Deadeye X,Deadeye Leggings,1158,2
Dreadking,Dreadking Cap,1159,3
Tenderizer,Dreadking Cap,1159,2
Hearing,Dreadking Cap,1159,3
Dreadking X,Dreadking Cap,1159,3
Dreadking,Dreadking Vest,1159,1
Tenderizer,Dreadking Vest,1159,1
Hearing,Dreadking Vest,1159,3
Dreadking X,Dreadking Vest,1159,1
Dreadking,Dreadking Guards,1159,2
Tenderizer,Dreadking Guards,1159,3
Hearing,Dreadking Guards,1159,3
Dreadking X,Dreadking Guards,1159,2
Dreadking,Dreadking Coat,1159,2
Tenderizer,Dreadking Coat,1159,2
Hearing,Dreadking Coat,1159,3
Dreadking X,Dreadking Coat,1159,2
Dreadking,Dreadking Leggings,1159,2
Tenderizer,Dreadking Leggings,1159,2
Hearing,Dreadking Leggings,1159,3
Dreadking X,Dreadking Leggings,1159,2
Thunderlord,Thunderlord Cap,1160,3
Stamina,Thunderlord Cap,1160,2
Frenzy Res,Thunderlord Cap,1160,2
Thunderlord X,Thunderlord Cap,1160,3
Thunderlord,Thunderlord Vest,1160,1
Stamina,Thunderlord Vest,1160,2
Frenzy Res,Thunderlord Vest,1160,2
Thunderlord X,Thunderlord Vest,1160,1
Thunderlord,Thunderlord Guards,1160,2
Stamina,Thunderlord Guards,1160,2
Frenzy Res,Thunderlord Guards,1160,2
Thunderlord X,Thunderlord Guards,1160,2
Thunderlord,Thunderlord Coat,1160,2
Stamina,Thunderlord Coat,1160,2
Frenzy Res,Thunderlord Coat,1160,2
Thunderlord X,Thunderlord Coat,1160,2
Thunderlord,Thunderlord Leggings,1160,2
Stamina,Thunderlord Leggings,1160,2
Frenzy Res,Thunderlord Leggings,1160,2
Thunderlord X,Thunderlord Leggings,1160,2
Grimclaw,Grimclaw Cap,1161,3
Destroyer,Grimclaw Cap,1161,2
Normal Up,Grimclaw Cap,1161,2
Grimclaw X,Grimclaw Cap,1161,3
Grimclaw,Grimclaw Vest,1161,1
Destroyer,Grimclaw Vest,1161,2
Normal Up,Grimclaw Vest,1161,1
Grimclaw X,Grimclaw Vest,1161,1
Grimclaw,Grimclaw Guards,1161,2
Destroyer,Grimclaw Guards,1161,2
Normal Up,Grimclaw Guards,1161,2
Grimclaw X,Grimclaw Guards,1161,2
Grimclaw,Grimclaw Coat,1161,2
Destroyer,Grimclaw Coat,1161,2
Normal Up,Grimclaw Coat,1161,2
Grimclaw X,Grimclaw Coat,1161,2
Grimclaw,Grimclaw Leggings,1161,2
Destroyer,Grimclaw Leggings,1161,2
Normal Up,Grimclaw Leggings,1161,3
Grimclaw X,Grimclaw Leggings,1161,2
Hellblade,Hellblade Cap,1162,3
Grinder,Hellblade Cap,1162,2
Protection,Hellblade Cap,1162,2
Hellblade X,Hellblade Cap,1162,3
Hellblade,Hellblade Vest,1162,1
Grinder,Hellblade Vest,1162,2
Protection,Hellblade Vest,1162,2
Hellblade X,Hellblade Vest,1162,1
Hellblade,Hellblade Guards,1162,2
Grinder,Hellblade Guards,1162,2
Protection,Hellblade Guards,1162,2
Hellblade X,Hellblade Guards,1162,2
Hellblade,Hellblade Coat,1162,2
Grinder,Hellblade Coat,1162,2
Protection,Hellblade Coat,1162,2
Hellblade X,Hellblade Coat,1162,2
Hellblade,Hellblade Leggings,1162,2
Grinder,Hellblade Leggings,1162,2
Protection,Hellblade Leggings,1162,2
Hellblade X,Hellblade Leggings,1162,2
Nightcloak,Nightcloak Cap,1163,3
Sense,Nightcloak Cap,1163,2
Insight,Nightcloak Cap,1163,2
Nightcloak X,Nightcloak Cap,1163,3
Nightcloak,Nightcloak Vest,1163,1
Sense,Nightcloak Vest,1163,2
Insight,Nightcloak Vest,1163,1
Nightcloak X,Nightcloak Vest,1163,1
Nightcloak,Nightcloak Guards,1163,2
Sense,Nightcloak Guards,1163,2
